TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,93.7226
400.1569,94.4336
401.1211,95.1646
402.0854,95.7575
403.0496,96.1559
404.0138,96.3765
404.9781,96.4748
405.9423,96.5123
406.9065,96.5306
407.8708,96.5445
408.8350,96.5572
409.7992,96.5787
410.7635,96.6263
411.7277,96.7028
412.6919,96.7772
413.6562,96.7891
414.6204,96.6733
415.5846,96.3859
416.5489,95.9297
417.5131,95.3861
418.4773,94.9218
419.4416,94.6899
420.4058,94.6934
421.3700,94.8122
422.3343,94.9398
423.2985,95.0445
424.2627,95.1483
425.2270,95.2836
426.1912,95.4609
427.1554,95.6568
428.1197,95.8262
429.0839,95.9249
430.0481,95.9283
431.0124,95.8404
431.9766,95.6937
432.9408,95.5417
433.9051,95.4439
434.8693,95.4472
435.8335,95.5667
436.7978,95.7762
437.7620,96.0169
438.7262,96.2225
439.6905,96.3476
440.6547,96.3845
441.6189,96.3652
442.5832,96.3477
443.5474,96.3857
444.5116,96.4983
445.4759,96.6589
446.4401,96.8145
447.4043,96.9187
448.3686,96.9552
449.3328,96.9421
450.2970,96.9171
451.2613,96.9132
452.2255,96.9384
453.1897,96.9737
454.1540,96.9893
455.1182,96.9687
456.0824,96.9265
457.0467,96.9078
458.0109,96.9635
458.9751,97.1131
459.9394,97.3269
460.9036,97.5475
461.8678,97.724
462.8321,97.8294
463.7963,97.8624
464.7605,97.8394
465.7248,97.7838
466.6890,97.7138
467.6532,97.6365
468.6175,97.5514
469.5817,97.462
470.5459,97.3871
471.5102,97.3609
472.4744,97.4163
473.4386,97.56
474.4029,97.7614
475.3671,97.9688
476.3313,98.1373
477.2956,98.2455
478.2598,98.297
479.2240,98.3102
480.1883,98.3035
481.1525,98.286
482.1167,98.2575
483.0810,98.2178
484.0452,98.1754
485.0094,98.1458
485.9737,98.1402
486.9379,98.1538
487.9021,98.167
488.8664,98.156
489.8306,98.1075
490.7948,98.0275
491.7591,97.9405
492.7233,97.8773
493.6875,97.8599
494.6518,97.892
495.6160,97.9593
496.5802,98.0362
