TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,78.5146
400.1569,80.7876
401.1211,82.8487
402.0854,84.4412
403.0496,85.5053
404.0138,86.1068
404.9781,86.379
405.9423,86.476
406.9065,86.5233
407.8708,86.582
408.8350,86.6458
409.7992,86.6688
410.7635,86.597
411.7277,86.3859
412.6919,85.9985
413.6562,85.3923
414.6204,84.5107
415.5846,83.2949
416.5489,81.7332
417.5131,79.9484
418.4773,78.2433
419.4416,76.9413
420.4058,76.1077
421.3700,75.5396
422.3343,75.022
423.2985,74.5009
424.2627,74.0802
425.2270,73.9253
426.1912,74.1461
427.1554,74.7222
428.1197,75.5138
429.0839,76.3324
430.0481,77.0079
431.0124,77.4181
431.9766,77.4881
432.9408,77.1791
433.9051,76.4805
434.8693,75.4087
435.8335,74.0115
436.7978,72.3681
437.7620,70.5821
438.7262,68.776
439.6905,67.0947
440.6547,65.7053
441.6189,64.7678
442.5832,64.3622
443.5474,64.4108
444.5116,64.6717
445.4759,64.8427
446.4401,64.7087
447.4043,64.2337
448.3686,63.5598
449.3328,62.9369
450.2970,62.6175
451.2613,62.7541
452.2255,63.3445
453.1897,64.2543
454.1540,65.2999
455.1182,66.3299
456.0824,67.2602
457.0467,68.0537
458.0109,68.6714
458.9751,69.0423
459.9394,69.0908
460.9036,68.7981
461.8678,68.2477
462.8321,67.6298
463.7963,67.2042
464.7605,67.2212
465.7248,67.818
466.6890,68.955
467.6532,70.448
468.6175,72.0765
469.5817,73.6889
470.5459,75.2428
471.5102,76.7754
472.4744,78.3316
473.4386,79.902
474.4029,81.415
475.3671,82.7819
476.3313,83.9428
477.2956,84.8821
478.2598,85.6163
479.2240,86.1762
480.1883,86.5978
481.1525,86.9236
482.1167,87.2073
483.0810,87.5088
484.0452,87.8739
485.0094,88.3068
485.9737,88.7601
486.9379,89.1544
487.9021,89.4187
488.8664,89.5229
489.8306,89.4901
490.7948,89.3843
491.7591,89.2813
492.7233,89.2342
493.6875,89.2514
494.6518,89.2985
495.6160,89.3192
496.5802,89.2618
