TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,97.7046
400.1569,98.1855
401.1211,98.6448
402.0854,98.9595
403.0496,99.1175
404.0138,99.1878
404.9781,99.2711
405.9423,99.4414
406.9065,99.6972
407.8708,99.9602
408.8350,100.129
409.7992,100.15
410.7635,100.051
411.7277,99.9207
412.6919,99.8373
413.6562,99.8083
414.6204,99.7707
415.5846,99.6383
416.5489,99.3641
417.5131,99.002
418.4773,98.7204
419.4416,98.6887
420.4058,98.9087
421.3700,99.2266
422.3343,99.4899
423.2985,99.6357
424.2627,99.6814
425.2270,99.6812
426.1912,99.6836
427.1554,99.7032
428.1197,99.7201
429.0839,99.7024
430.0481,99.6327
431.0124,99.5229
431.9766,99.4129
432.9408,99.3548
433.9051,99.3916
434.8693,99.5389
435.8335,99.7745
436.7978,100.043
437.7620,100.276
438.7262,100.42
439.6905,100.453
440.6547,100.391
441.6189,100.283
442.5832,100.192
443.5474,100.177
444.5116,100.268
445.4759,100.457
446.4401,100.708
447.4043,100.969
448.3686,101.198
449.3328,101.368
450.2970,101.472
451.2613,101.527
452.2255,101.553
453.1897,101.566
454.1540,101.563
455.1182,101.535
456.0824,101.476
457.0467,101.401
458.0109,101.35
458.9751,101.37
459.9394,101.478
460.9036,101.654
461.8678,101.855
462.8321,102.04
463.7963,102.182
464.7605,102.276
465.7248,102.335
466.6890,102.369
467.6532,102.381
468.6175,102.364
469.5817,102.316
470.5459,102.252
471.5102,102.206
472.4744,102.211
473.4386,102.276
474.4029,102.376
475.3671,102.472
476.3313,102.534
477.2956,102.556
478.2598,102.549
479.2240,102.521
480.1883,102.476
481.1525,102.414
482.1167,102.343
483.0810,102.288
484.0452,102.274
485.0094,102.308
485.9737,102.366
486.9379,102.401
487.9021,102.373
488.8664,102.276
489.8306,102.139
490.7948,102.013
491.7591,101.943
492.7233,101.943
493.6875,101.995
494.6518,102.057
495.6160,102.087
496.5802,102.059
497.5445,101.969
498.5087,101.834
499.4729,101.691
500.4372,101.581
501.4014,101.537
502.3656,101.565
503.3299,101.638
