TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,90.5634
400.1569,91.5681
401.1211,92.5028
402.0854,93.2039
403.0496,93.6313
404.0138,93.8203
404.9781,93.8433
405.9423,93.7797
406.9065,93.6901
407.8708,93.6052
408.8350,93.5361
409.7992,93.4927
410.7635,93.486
411.7277,93.5071
412.6919,93.5061
413.6562,93.3974
414.6204,93.095
415.5846,92.5544
416.5489,91.817
417.5131,91.0507
418.4773,90.5188
419.4416,90.3963
420.4058,90.6015
421.3700,90.903
422.3343,91.1425
423.2985,91.2995
424.2627,91.431
425.2270,91.5937
426.1912,91.7964
427.1554,91.9988
428.1197,92.1461
429.0839,92.2061
430.0481,92.1818
431.0124,92.0995
431.9766,91.9915
432.9408,91.8865
433.9051,91.8111
434.8693,91.7898
435.8335,91.8358
436.7978,91.9359
437.7620,92.0474
438.7262,92.1156
439.6905,92.1015
440.6547,92.0022
441.6189,91.8562
442.5832,91.7307
443.5474,91.6954
444.5116,91.7937
445.4759,92.0259
446.4401,92.3529
447.4043,92.7127
448.3686,93.0378
449.3328,93.2707
450.2970,93.3752
451.2613,93.3422
452.2255,93.185
453.1897,92.9302
454.1540,92.6128
455.1182,92.2821
456.0824,92.0126
457.0467,91.8978
458.0109,92.01
458.9751,92.3446
459.9394,92.8092
460.9036,93.275
461.8678,93.6412
462.8321,93.8638
463.7963,93.9504
464.7605,93.9402
465.7248,93.8783
466.6890,93.7939
467.6532,93.6913
468.6175,93.5632
469.5817,93.4142
470.5459,93.2801
471.5102,93.2247
472.4744,93.3069
473.4386,93.538
474.4029,93.8688
475.3671,94.2195
476.3313,94.5225
477.2956,94.7455
478.2598,94.8871
479.2240,94.9595
480.1883,94.9748
481.1525,94.9431
482.1167,94.8814
483.0810,94.8201
484.0452,94.7956
485.0094,94.8288
485.9737,94.9065
486.9379,94.9867
487.9021,95.0239
488.8664,94.9973
489.8306,94.9247
490.7948,94.8547
491.7591,94.8423
492.7233,94.919
493.6875,95.0743
494.6518,95.2582
495.6160,95.4024
496.5802,95.4485
