TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,88.3364
400.1569,88.9648
401.1211,89.5375
402.0854,89.9756
403.0496,90.2613
404.0138,90.4228
404.9781,90.5204
405.9423,90.6227
406.9065,90.7751
407.8708,90.9798
408.8350,91.205
409.7992,91.4136
410.7635,91.5819
411.7277,91.693
412.6919,91.7146
413.6562,91.5897
414.6204,91.2515
415.5846,90.6593
416.5489,89.8523
417.5131,89.0128
418.4773,88.4498
419.4416,88.3832
420.4058,88.7186
421.3700,89.1621
422.3343,89.495
423.2985,89.6655
424.2627,89.7301
425.2270,89.7749
426.1912,89.8601
427.1554,89.9982
428.1197,90.1656
429.0839,90.3257
430.0481,90.4456
431.0124,90.5004
431.9766,90.4806
432.9408,90.4035
433.9051,90.3214
434.8693,90.3087
435.8335,90.4267
436.7978,90.6843
437.7620,91.0286
438.7262,91.3735
439.6905,91.6438
440.6547,91.805
441.6189,91.8694
442.5832,91.8838
443.5474,91.908
444.5116,91.99
445.4759,92.1485
446.4401,92.3687
447.4043,92.6116
448.3686,92.832
449.3328,92.9964
450.2970,93.0971
451.2613,93.1494
452.2255,93.1741
453.1897,93.1763
454.1540,93.1413
455.1182,93.0533
456.0824,92.9254
457.0467,92.8178
458.0109,92.8156
458.9751,92.9686
459.9394,93.249
460.9036,93.5734
461.8678,93.8607
462.8321,94.0703
463.7963,94.2023
464.7605,94.2754
465.7248,94.298
466.6890,94.2539
467.6532,94.1134
468.6175,93.8634
469.5817,93.5367
470.5459,93.2206
471.5102,93.0315
472.4744,93.0572
473.4386,93.3002
474.4029,93.6738
475.3671,94.0564
476.3313,94.3537
477.2956,94.5255
478.2598,94.5769
479.2240,94.5346
480.1883,94.4259
481.1525,94.2726
482.1167,94.0975
483.0810,93.9342
484.0452,93.8236
485.0094,93.7951
485.9737,93.8461
486.9379,93.9394
487.9021,94.0226
488.8664,94.0547
489.8306,94.0233
490.7948,93.9483
491.7591,93.8701
492.7233,93.8289
493.6875,93.8432
494.6518,93.8982
495.6160,93.9516
496.5802,93.9501
