TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,90.9836
400.1569,91.5176
401.1211,91.9681
402.0854,92.3045
403.0496,92.5622
404.0138,92.7913
404.9781,93.0227
405.9423,93.2542
406.9065,93.4556
407.8708,93.591
408.8350,93.6406
409.7992,93.6101
410.7635,93.5261
411.7277,93.4224
412.6919,93.3254
413.6562,93.2463
414.6204,93.1842
415.5846,93.1351
416.5489,93.0973
417.5131,93.0697
418.4773,93.0415
419.4416,92.9891
420.4058,92.8926
421.3700,92.7569
422.3343,92.6101
423.2985,92.4917
424.2627,92.4389
425.2270,92.4724
426.1912,92.5823
427.1554,92.7287
428.1197,92.8588
429.0839,92.9296
430.0481,92.9236
431.0124,92.8538
431.9766,92.7591
432.9408,92.6919
433.9051,92.7001
434.8693,92.808
435.8335,93.0047
436.7978,93.2459
437.7620,93.4745
438.7262,93.6462
439.6905,93.7463
440.6547,93.7897
441.6189,93.8081
442.5832,93.8356
443.5474,93.8955
444.5116,93.997
445.4759,94.1392
446.4401,94.3162
447.4043,94.5183
448.3686,94.7285
449.3328,94.9205
450.2970,95.0633
451.2613,95.1317
452.2255,95.1168
453.1897,95.0297
454.1540,94.8972
455.1182,94.7542
456.0824,94.6369
457.0467,94.5766
458.0109,94.59
458.9751,94.6725
459.9394,94.8026
460.9036,94.9551
461.8678,95.1081
462.8321,95.2409
463.7963,95.3298
464.7605,95.3516
465.7248,95.2968
466.6890,95.182
467.6532,95.049
468.6175,94.9484
469.5817,94.9205
470.5459,94.9809
471.5102,95.1158
472.4744,95.2871
473.4386,95.451
474.4029,95.5774
475.3671,95.6575
476.3313,95.6984
477.2956,95.7142
478.2598,95.7202
479.2240,95.7297
480.1883,95.75
481.1525,95.7798
482.1167,95.8091
483.0810,95.8249
484.0452,95.8183
485.0094,95.789
485.9737,95.7445
486.9379,95.6935
487.9021,95.6407
488.8664,95.5874
489.8306,95.5341
490.7948,95.4826
491.7591,95.4366
492.7233,95.3985
493.6875,95.3687
494.6518,95.3464
495.6160,95.3307
496.5802,95.3213
