TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,98.8262
400.1569,99.4903
401.1211,100.148
402.0854,100.644
403.0496,100.943
404.0138,101.09
404.9781,101.154
405.9423,101.191
406.9065,101.219
407.8708,101.229
408.8350,101.216
409.7992,101.199
410.7635,101.206
411.7277,101.236
412.6919,101.225
413.6562,101.072
414.6204,100.685
415.5846,100.036
416.5489,99.2074
417.5131,98.4291
418.4773,98.0172
419.4416,98.1398
420.4058,98.6337
421.3700,99.1706
422.3343,99.5277
423.2985,99.6563
424.2627,99.616
425.2270,99.505
426.1912,99.4144
427.1554,99.402
428.1197,99.4846
429.0839,99.6428
430.0481,99.831
431.0124,99.9916
431.9766,100.078
432.9408,100.081
433.9051,100.042
434.8693,100.036
435.8335,100.126
436.7978,100.323
437.7620,100.576
438.7262,100.8
439.6905,100.924
440.6547,100.922
441.6189,100.829
442.5832,100.723
443.5474,100.701
444.5116,100.829
445.4759,101.111
446.4401,101.484
447.4043,101.855
448.3686,102.135
449.3328,102.284
450.2970,102.321
451.2613,102.301
452.2255,102.282
453.1897,102.284
454.1540,102.288
455.1182,102.265
456.0824,102.215
457.0467,102.184
458.0109,102.248
458.9751,102.452
459.9394,102.766
460.9036,103.104
461.8678,103.371
462.8321,103.507
463.7963,103.503
464.7605,103.399
465.7248,103.258
466.6890,103.132
467.6532,103.043
468.6175,102.976
469.5817,102.906
470.5459,102.834
471.5102,102.796
472.4744,102.844
473.4386,102.999
474.4029,103.229
475.3671,103.465
476.3313,103.648
477.2956,103.753
478.2598,103.79
479.2240,103.778
480.1883,103.733
481.1525,103.657
482.1167,103.556
483.0810,103.454
484.0452,103.391
485.0094,103.391
485.9737,103.442
486.9379,103.496
487.9021,103.499
488.8664,103.422
489.8306,103.282
490.7948,103.13
491.7591,103.025
492.7233,103.007
493.6875,103.077
494.6518,103.201
495.6160,103.324
496.5802,103.386
497.5445,103.344
498.5087,103.185
499.4729,102.938
500.4372,102.662
501.4014,102.435
502.3656,102.307
503.3299,102.286
504.2941,102.332
505.2583,102.392
