TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,98.0366
400.1569,99.0547
401.1211,99.9215
402.0854,100.479
403.0496,100.737
404.0138,100.808
404.9781,100.825
405.9423,100.88
406.9065,100.98
407.8708,101.072
408.8350,101.102
409.7992,101.07
410.7635,101.023
411.7277,100.998
412.6919,100.966
413.6562,100.833
414.6204,100.494
415.5846,99.9015
416.5489,99.1183
417.5131,98.3473
418.4773,97.8716
419.4416,97.8414
420.4058,98.1227
421.3700,98.455
422.3343,98.6868
423.2985,98.8194
424.2627,98.9249
425.2270,99.0639
426.1912,99.2439
427.1554,99.4262
428.1197,99.5626
429.0839,99.6274
430.0481,99.622
431.0124,99.5631
431.9766,99.4726
432.9408,99.3808
433.9051,99.3317
434.8693,99.3749
435.8335,99.5386
436.7978,99.8015
437.7620,100.092
438.7262,100.32
439.6905,100.424
440.6547,100.398
441.6189,100.296
442.5832,100.214
443.5474,100.247
444.5116,100.449
445.4759,100.806
446.4401,101.237
447.4043,101.639
448.3686,101.923
449.3328,102.045
450.2970,102.026
451.2613,101.927
452.2255,101.813
453.1897,101.713
454.1540,101.622
455.1182,101.522
456.0824,101.428
457.0467,101.397
458.0109,101.504
458.9751,101.775
459.9394,102.15
460.9036,102.525
461.8678,102.807
462.8321,102.955
463.7963,102.98
464.7605,102.923
465.7248,102.83
466.6890,102.728
467.6532,102.618
468.6175,102.497
469.5817,102.374
470.5459,102.288
471.5102,102.29
472.4744,102.414
473.4386,102.643
474.4029,102.912
475.3671,103.142
476.3313,103.284
477.2956,103.33
478.2598,103.303
479.2240,103.232
480.1883,103.137
481.1525,103.027
482.1167,102.91
483.0810,102.807
484.0452,102.744
485.0094,102.734
485.9737,102.763
486.9379,102.788
487.9021,102.769
488.8664,102.691
489.8306,102.58
490.7948,102.486
491.7591,102.459
492.7233,102.519
493.6875,102.646
494.6518,102.783
495.6160,102.866
496.5802,102.85
497.5445,102.718
498.5087,102.493
499.4729,102.229
500.4372,101.991
501.4014,101.835
502.3656,101.782
503.3299,101.805
504.2941,101.853
