TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,83.7001
400.1569,85.4356
401.1211,86.9357
402.0854,88.0903
403.0496,88.8958
404.0138,89.407
404.9781,89.7088
405.9423,89.8937
406.9065,90.0359
407.8708,90.1714
408.8350,90.2975
409.7992,90.3873
410.7635,90.4017
411.7277,90.2928
412.6919,90.0015
413.6562,89.4601
414.6204,88.6017
415.5846,87.3833
416.5489,85.8377
417.5131,84.1526
418.4773,82.6777
419.4416,81.7129
420.4058,81.2351
421.3700,80.9621
422.3343,80.6514
423.2985,80.2577
424.2627,79.9007
425.2270,79.7547
426.1912,79.9322
427.1554,80.416
428.1197,81.0773
429.0839,81.7498
430.0481,82.2947
431.0124,82.6227
431.9766,82.684
432.9408,82.4504
433.9051,81.9086
434.8693,81.0661
435.8335,79.9615
436.7978,78.6616
437.7620,77.2477
438.7262,75.8055
439.6905,74.4315
440.6547,73.2457
441.6189,72.38
442.5832,71.9221
443.5474,71.8373
444.5116,71.9414
445.4759,71.973
446.4401,71.7249
447.4043,71.1462
448.3686,70.3612
449.3328,69.6142
450.2970,69.1669
451.2613,69.1875
452.2255,69.6858
453.1897,70.5311
454.1540,71.5366
455.1182,72.5446
456.0824,73.4638
457.0467,74.2504
458.0109,74.8617
458.9751,75.2301
459.9394,75.2886
460.9036,75.0266
461.8678,74.5256
462.8321,73.9586
463.7963,73.5547
464.7605,73.5294
465.7248,73.9973
466.6890,74.9202
467.6532,76.1395
468.6175,77.4725
469.5817,78.8016
470.5459,80.1054
471.5102,81.4248
472.4744,82.794
473.4386,84.1867
474.4029,85.5212
475.3671,86.7114
476.3313,87.7115
477.2956,88.5227
478.2598,89.1707
479.2240,89.6805
480.1883,90.068
481.1525,90.3503
482.1167,90.5629
483.0810,90.7645
484.0452,91.0171
485.0094,91.349
485.9737,91.7297
486.9379,92.0818
487.9021,92.322
488.8664,92.4042
489.8306,92.3423
490.7948,92.2047
491.7591,92.0844
492.7233,92.0566
493.6875,92.1437
494.6518,92.3071
495.6160,92.4671
496.5802,92.5368
