TITLE SAMPLE NAME:,Polyethylene High Density  (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,75.0427
400.1569,77.4935
401.1211,79.4752
402.0854,80.9375
403.0496,81.8999
404.0138,82.4115
404.9781,82.5561
405.9423,82.4576
406.9065,82.2536
407.8708,82.0436
408.8350,81.8512
409.7992,81.6283
410.7635,81.2954
411.7277,80.7885
412.6919,80.0818
413.6562,79.1727
414.6204,78.0484
415.5846,76.6725
416.5489,75.0136
417.5131,73.1147
418.4773,71.1503
419.4416,69.3472
420.4058,67.7959
421.3700,66.417
422.3343,65.1314
423.2985,63.9946
424.2627,63.193
425.2270,62.937
426.1912,63.3214
427.1554,64.2473
428.1197,65.4639
429.0839,66.6832
430.0481,67.6727
431.0124,68.2837
431.9766,68.4327
432.9408,68.0718
433.9051,67.1766
434.8693,65.7608
435.8335,63.9017
436.7978,61.7482
437.7620,59.4936
438.7262,57.3362
439.6905,55.457
440.6547,54.0142
441.6189,53.1219
442.5832,52.7895
443.5474,52.8616
444.5116,53.0364
445.4759,52.9914
446.4401,52.5429
447.4043,51.7307
448.3686,50.7965
449.3328,50.0804
450.2970,49.8831
451.2613,50.3437
452.2255,51.3943
453.1897,52.8193
454.1540,54.3706
455.1182,55.8563
456.0824,57.1555
457.0467,58.176
458.0109,58.8145
458.9751,58.9731
459.9394,58.6263
460.9036,57.8719
461.8678,56.9287
462.8321,56.0959
463.7963,55.6918
464.7605,55.963
465.7248,56.9865
466.6890,58.6313
467.6532,60.6305
468.6175,62.7182
469.5817,64.7385
470.5459,66.6686
471.5102,68.5642
472.4744,70.47
473.4386,72.3567
474.4029,74.1311
475.3671,75.7001
476.3313,77.0216
477.2956,78.1096
478.2598,79.0057
479.2240,79.7484
480.1883,80.3627
481.1525,80.8698
482.1167,81.3055
483.0810,81.7241
484.0452,82.1783
485.0094,82.6859
485.9737,83.2102
486.9379,83.6749
487.9021,84.0033
488.8664,84.155
489.8306,84.1429
490.7948,84.027
491.7591,83.8895
492.7233,83.7998
493.6875,83.785
494.6518,83.8209
495.6160,83.8462
496.5802,83.7917
