TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,97.2508
401.1211,97.2742
403.0496,97.4075
404.9781,97.5685
406.9065,97.684
408.8350,97.718
410.7635,97.6729
412.6919,97.5756
414.6204,97.4604
416.5489,97.3553
418.4773,97.2732
420.4058,97.2083
422.3343,97.14
424.2627,97.0458
426.1912,96.9129
428.1197,96.7469
430.0481,96.5753
431.9766,96.4426
433.9051,96.3941
435.8335,96.4515
437.7620,96.599
439.6905,96.7925
441.6189,96.9877
443.5474,97.1644
445.4759,97.3293
447.4043,97.4984
449.3328,97.675
451.2613,97.8429
453.1897,97.9739
455.1182,98.0452
457.0467,98.0533
458.9751,98.0176
460.9036,97.9678
462.8321,97.9262
464.7605,97.8989
466.6890,97.8794
468.6175,97.8559
470.5459,97.8173
472.4744,97.7575
474.4029,97.6789
476.3313,97.594
478.2598,97.5216
480.1883,97.4808
482.1167,97.4821
484.0452,97.5211
485.9737,97.5775
487.9021,97.6234
489.8306,97.637
491.7591,97.6133
493.6875,97.5645
495.6160,97.5119
497.5445,97.4748
499.4729,97.4619
501.4014,97.4685
503.3299,97.4795
505.2583,97.4774
507.1868,97.45
509.1153,97.3959
511.0437,97.3237
512.9722,97.2483
514.9007,97.1843
516.8292,97.1399
518.7576,97.113
520.6861,97.0922
522.6146,97.063
524.5430,97.0157
526.4715,96.9492
528.4000,96.8703
530.3284,96.7891
532.2569,96.715
534.1854,96.6538
536.1138,96.6076
538.0423,96.5761
539.9708,96.5568
541.8992,96.5456
543.8277,96.5374
545.7562,96.5271
547.6846,96.5117
549.6131,96.4904
551.5416,96.4649
553.4700,96.4379
555.3985,96.4122
557.3270,96.3905
559.2554,96.3746
561.1839,96.3653
563.1124,96.3617
565.0408,96.3604
566.9693,96.3573
568.8978,96.3487
570.8262,96.3341
572.7547,96.3161
574.6832,96.2999
576.6116,96.29
578.5401,96.2881
580.4686,96.2925
582.3970,96.2995
584.3255,96.3055
586.2540,96.3087
588.1824,96.3087
590.1109,96.3054
592.0394,96.2985
593.9678,96.2874
