TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,98.9493
401.1211,99.404
403.0496,99.9531
404.9781,100.457
406.9065,100.817
408.8350,100.99
410.7635,100.973
412.6919,100.799
414.6204,100.535
416.5489,100.281
418.4773,100.137
420.4058,100.162
422.3343,100.329
424.2627,100.557
426.1912,100.762
428.1197,100.892
430.0481,100.944
431.9766,100.941
433.9051,100.927
435.8335,100.935
437.7620,100.982
439.6905,101.066
441.6189,101.174
443.5474,101.291
445.4759,101.402
447.4043,101.486
449.3328,101.528
451.2613,101.531
453.1897,101.523
455.1182,101.557
457.0467,101.678
458.9751,101.892
460.9036,102.145
462.8321,102.356
464.7605,102.462
466.6890,102.449
468.6175,102.36
470.5459,102.264
472.4744,102.224
474.4029,102.259
476.3313,102.342
478.2598,102.428
480.1883,102.486
482.1167,102.513
484.0452,102.529
485.9737,102.561
487.9021,102.621
489.8306,102.699
491.7591,102.767
493.6875,102.794
495.6160,102.762
497.5445,102.681
499.4729,102.579
501.4014,102.494
503.3299,102.45
505.2583,102.445
507.1868,102.456
509.1153,102.452
511.0437,102.412
512.9722,102.344
514.9007,102.269
516.8292,102.22
518.7576,102.216
520.6861,102.256
522.6146,102.323
524.5430,102.392
526.4715,102.448
528.4000,102.482
530.3284,102.5
532.2569,102.509
534.1854,102.514
536.1138,102.519
538.0423,102.52
539.9708,102.515
541.8992,102.504
543.8277,102.493
545.7562,102.494
547.6846,102.519
549.6131,102.579
551.5416,102.676
553.4700,102.802
555.3985,102.942
557.3270,103.08
559.2554,103.204
561.1839,103.306
563.1124,103.385
565.0408,103.439
566.9693,103.472
568.8978,103.494
570.8262,103.525
572.7547,103.59
574.6832,103.71
576.6116,103.885
578.5401,104.087
580.4686,104.265
582.3970,104.357
584.3255,104.328
586.2540,104.178
588.1824,103.95
590.1109,103.706
592.0394,103.498
593.9678,103.348
595.8963,103.243
597.8248,103.152
599.7532,103.045
601.6817,102.911
603.6102,102.757
605.5386,102.603
607.4671,102.467
609.3956,102.36
611.3240,102.282
613.2525,102.231
