TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,93.9753
401.1211,94.3215
403.0496,94.6835
404.9781,94.9585
406.9065,95.107
408.8350,95.1241
410.7635,95.0126
412.6919,94.7792
414.6204,94.4509
416.5489,94.0952
418.4773,93.8126
420.4058,93.6847
422.3343,93.7205
424.2627,93.8607
426.1912,94.0285
428.1197,94.1692
430.0481,94.2592
431.9766,94.2969
433.9051,94.2924
435.8335,94.2612
437.7620,94.2251
439.6905,94.2138
441.6189,94.2585
443.5474,94.3761
445.4759,94.553
447.4043,94.7469
449.3328,94.9088
451.2613,95.0105
453.1897,95.0592
455.1182,95.0914
457.0467,95.1482
458.9751,95.2456
460.9036,95.3627
462.8321,95.4603
464.7605,95.5129
466.6890,95.5256
468.6175,95.5296
470.5459,95.5607
472.4744,95.6339
474.4029,95.7332
476.3313,95.8231
478.2598,95.8725
480.1883,95.8692
482.1167,95.8213
484.0452,95.7485
485.9737,95.6734
487.9021,95.6146
489.8306,95.5809
491.7591,95.5686
493.6875,95.5616
495.6160,95.5366
497.5445,95.4739
499.4729,95.3684
501.4014,95.2349
503.3299,95.1017
505.2583,94.9938
507.1868,94.9181
509.1153,94.8607
511.0437,94.7988
512.9722,94.7172
514.9007,94.6182
516.8292,94.5199
518.7576,94.4444
520.6861,94.4042
522.6146,94.3961
524.5430,94.4048
526.4715,94.4121
528.4000,94.4045
530.3284,94.377
532.2569,94.3314
534.1854,94.2744
536.1138,94.2145
538.0423,94.1591
539.9708,94.1125
541.8992,94.0757
543.8277,94.0474
545.7562,94.0274
547.6846,94.0185
549.6131,94.0259
551.5416,94.054
553.4700,94.101
555.3985,94.1569
557.3270,94.2058
559.2554,94.2322
561.1839,94.2276
563.1124,94.1932
565.0408,94.1381
566.9693,94.073
568.8978,94.0053
570.8262,93.9381
572.7547,93.8717
574.6832,93.8079
576.6116,93.7507
578.5401,93.7052
580.4686,93.6737
582.3970,93.6539
584.3255,93.6401
586.2540,93.626
588.1824,93.6074
590.1109,93.583
592.0394,93.5526
593.9678,93.5158
