TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,91.8075
401.1211,91.8261
403.0496,91.8528
404.9781,91.8915
406.9065,91.9392
408.8350,91.9756
410.7635,91.9652
412.6919,91.8682
414.6204,91.6606
416.5489,91.3559
418.4773,91.0115
420.4058,90.7018
422.3343,90.4718
424.2627,90.3209
426.1912,90.2259
428.1197,90.1725
430.0481,90.1675
431.9766,90.2334
433.9051,90.3922
435.8335,90.6492
437.7620,90.9867
439.6905,91.3708
441.6189,91.7627
443.5474,92.127
445.4759,92.438
447.4043,92.6839
449.3328,92.8689
451.2613,93.0107
453.1897,93.1327
455.1182,93.2552
457.0467,93.3862
458.9751,93.5187
460.9036,93.6368
462.8321,93.7282
464.7605,93.7909
466.6890,93.832
468.6175,93.8604
470.5459,93.8792
472.4744,93.8833
474.4029,93.8643
476.3313,93.818
478.2598,93.7502
480.1883,93.6735
482.1167,93.6009
484.0452,93.5376
485.9737,93.4784
487.9021,93.4109
489.8306,93.324
491.7591,93.2144
493.6875,93.0876
495.6160,92.9526
497.5445,92.8158
499.4729,92.6784
501.4014,92.5374
503.3299,92.3902
505.2583,92.2364
507.1868,92.0781
509.1153,91.9169
511.0437,91.753
512.9722,91.5865
514.9007,91.4189
516.8292,91.2543
518.7576,91.0983
520.6861,90.9548
522.6146,90.8249
524.5430,90.7065
526.4715,90.5959
528.4000,90.4891
530.3284,90.3828
532.2569,90.2746
534.1854,90.1633
536.1138,90.0488
538.0423,89.9317
539.9708,89.8125
541.8992,89.6926
543.8277,89.5746
545.7562,89.4643
547.6846,89.3689
549.6131,89.2939
551.5416,89.2384
553.4700,89.1926
555.3985,89.1403
557.3270,89.0658
559.2554,88.9623
561.1839,88.8345
563.1124,88.6954
565.0408,88.558
566.9693,88.426
568.8978,88.2916
570.8262,88.1385
572.7547,87.9516
574.6832,87.7271
576.6116,87.4776
578.5401,87.2302
580.4686,87.0179
582.3970,86.8677
584.3255,86.7913
586.2540,86.7831
588.1824,86.8251
590.1109,86.896
592.0394,86.9794
593.9678,87.0677
