TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,95.0423
401.1211,94.8266
403.0496,94.732
404.9781,94.7204
406.9065,94.7315
408.8350,94.7202
410.7635,94.6669
412.6919,94.5711
414.6204,94.4414
416.5489,94.2919
418.4773,94.1428
420.4058,94.0135
422.3343,93.9091
424.2627,93.8154
426.1912,93.711
428.1197,93.5857
430.0481,93.4524
431.9766,93.3462
433.9051,93.3096
435.8335,93.3666
437.7620,93.5052
439.6905,93.6829
441.6189,93.8518
443.5474,93.9866
445.4759,94.0932
447.4043,94.1941
449.3328,94.3061
451.2613,94.4252
453.1897,94.5281
455.1182,94.5843
457.0467,94.5741
458.9751,94.5034
460.9036,94.4032
462.8321,94.3123
464.7605,94.259
466.6890,94.2507
468.6175,94.2751
470.5459,94.3068
472.4744,94.32
474.4029,94.3021
476.3313,94.2607
478.2598,94.216
480.1883,94.1891
482.1167,94.1918
484.0452,94.2225
485.9737,94.2682
487.9021,94.3105
489.8306,94.3333
491.7591,94.3281
493.6875,94.296
495.6160,94.2458
497.5445,94.19
499.4729,94.1403
501.4014,94.1027
503.3299,94.0746
505.2583,94.0451
507.1868,94.0013
509.1153,93.9351
511.0437,93.8489
512.9722,93.7545
514.9007,93.6679
516.8292,93.6003
518.7576,93.5513
520.6861,93.5084
522.6146,93.4539
524.5430,93.3765
526.4715,93.2773
528.4000,93.1699
530.3284,93.0729
532.2569,93.0013
534.1854,92.9606
536.1138,92.9457
538.0423,92.9454
539.9708,92.948
541.8992,92.9464
543.8277,92.9405
545.7562,92.9347
547.6846,92.9333
549.6131,92.9358
551.5416,92.9358
553.4700,92.9238
555.3985,92.8942
557.3270,92.8493
559.2554,92.7994
561.1839,92.7571
563.1124,92.7302
565.0408,92.7192
566.9693,92.7179
568.8978,92.7193
570.8262,92.7195
572.7547,92.7199
574.6832,92.7248
576.6116,92.7373
578.5401,92.7575
580.4686,92.7814
582.3970,92.8033
584.3255,92.8185
586.2540,92.8248
588.1824,92.8231
590.1109,92.8169
592.0394,92.8108
593.9678,92.8089
