TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,87.999
401.1211,89.6767
403.0496,91.373
404.9781,92.862
406.9065,94.0189
408.8350,94.7805
410.7635,95.1232
412.6919,95.0719
414.6204,94.7219
416.5489,94.2422
418.4773,93.8276
420.4058,93.6063
422.3343,93.5818
424.2627,93.6728
426.1912,93.7944
428.1197,93.9029
430.0481,93.9906
431.9766,94.0633
433.9051,94.1237
435.8335,94.1697
437.7620,94.2018
439.6905,94.2268
441.6189,94.2499
443.5474,94.264
445.4759,94.2533
447.4043,94.213
449.3328,94.1703
451.2613,94.184
453.1897,94.318
455.1182,94.6
457.0467,94.9895
458.9751,95.3878
460.9036,95.6982
462.8321,95.8929
464.7605,96.0281
466.6890,96.2061
468.6175,96.5136
470.5459,96.9723
472.4744,97.5244
474.4029,98.0665
476.3313,98.5094
478.2598,98.8186
480.1883,99.0129
482.1167,99.1386
484.0452,99.2421
485.9737,99.3517
487.9021,99.4693
489.8306,99.5715
491.7591,99.6187
493.6875,99.5735
495.6160,99.4219
497.5445,99.1889
499.4729,98.9376
501.4014,98.7454
503.3299,98.6664
505.2583,98.6996
507.1868,98.7884
509.1153,98.8533
511.0437,98.8356
512.9722,98.726
514.9007,98.5634
516.8292,98.4089
518.7576,98.3101
520.6861,98.2764
522.6146,98.2793
524.5430,98.2723
526.4715,98.2174
528.4000,98.1008
530.3284,97.9352
532.2569,97.7518
534.1854,97.5887
536.1138,97.4787
538.0423,97.4412
539.9708,97.4778
541.8992,97.5749
543.8277,97.7117
545.7562,97.8703
547.6846,98.0432
549.6131,98.2326
551.5416,98.4434
553.4700,98.6737
555.3985,98.9087
557.3270,99.1228
559.2554,99.2891
561.1839,99.3899
563.1124,99.4221
565.0408,99.3953
566.9693,99.323
568.8978,99.2154
570.8262,99.0784
572.7547,98.9194
574.6832,98.7532
576.6116,98.6035
578.5401,98.4947
580.4686,98.44
582.3970,98.4334
584.3255,98.4524
586.2540,98.4705
588.1824,98.472
590.1109,98.4584
592.0394,98.4441
593.9678,98.445
595.8963,98.4681
