TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,90.0239
401.1211,90.4377
403.0496,90.8576
404.9781,91.2233
406.9065,91.4971
408.8350,91.6565
410.7635,91.6883
412.6919,91.5904
414.6204,91.3801
416.5489,91.1069
418.4773,90.8481
420.4058,90.6754
422.3343,90.6116
424.2627,90.628
426.1912,90.679
428.1197,90.7358
430.0481,90.7979
431.9766,90.8875
433.9051,91.0327
435.8335,91.2492
437.7620,91.5314
439.6905,91.857
441.6189,92.1978
443.5474,92.5274
445.4759,92.8233
447.4043,93.0678
449.3328,93.2524
451.2613,93.3835
453.1897,93.484
455.1182,93.5872
457.0467,93.7205
458.9751,93.8863
460.9036,94.0566
462.8321,94.1911
464.7605,94.2627
466.6890,94.2721
468.6175,94.2459
470.5459,94.2212
472.4744,94.2257
474.4029,94.2632
476.3313,94.3171
478.2598,94.3668
480.1883,94.402
482.1167,94.4247
484.0452,94.4412
485.9737,94.4531
487.9021,94.4528
489.8306,94.4271
491.7591,94.365
493.6875,94.2636
495.6160,94.1299
497.5445,93.9778
499.4729,93.8245
501.4014,93.6853
503.3299,93.5691
505.2583,93.4743
507.1868,93.3887
509.1153,93.2959
511.0437,93.1829
512.9722,93.0476
514.9007,92.8997
516.8292,92.7565
518.7576,92.6337
520.6861,92.538
522.6146,92.4656
524.5430,92.407
526.4715,92.3528
528.4000,92.2968
530.3284,92.2354
532.2569,92.1655
534.1854,92.0843
536.1138,91.9904
538.0423,91.8862
539.9708,91.7778
541.8992,91.6737
543.8277,91.5822
545.7562,91.5101
547.6846,91.4613
549.6131,91.4367
551.5416,91.433
553.4700,91.4427
555.3985,91.4538
557.3270,91.4528
559.2554,91.4285
561.1839,91.3764
563.1124,91.2994
565.0408,91.2056
566.9693,91.103
568.8978,90.9954
570.8262,90.8812
572.7547,90.7565
574.6832,90.6201
576.6116,90.4773
578.5401,90.3389
580.4686,90.2177
582.3970,90.1228
584.3255,90.0568
586.2540,90.0174
588.1824,90.0009
590.1109,90.0058
592.0394,90.0335
593.9678,90.0858
