TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,96.0367
401.1211,95.9726
403.0496,96.0042
404.9781,96.1096
406.9065,96.2466
408.8350,96.367
410.7635,96.4335
412.6919,96.4339
414.6204,96.3877
416.5489,96.3375
418.4773,96.3228
420.4058,96.352
422.3343,96.3986
424.2627,96.4275
426.1912,96.4214
428.1197,96.3868
430.0481,96.345
431.9766,96.3191
433.9051,96.3227
435.8335,96.3554
437.7620,96.406
439.6905,96.4619
441.6189,96.5151
443.5474,96.5598
445.4759,96.5871
447.4043,96.5846
449.3328,96.5438
451.2613,96.4702
453.1897,96.3878
455.1182,96.3319
457.0467,96.3291
458.9751,96.3762
460.9036,96.4362
462.8321,96.4607
464.7605,96.4221
466.6890,96.33
468.6175,96.2273
470.5459,96.1676
472.4744,96.1838
474.4029,96.2673
476.3313,96.3747
478.2598,96.4545
480.1883,96.4749
482.1167,96.4336
484.0452,96.353
485.9737,96.2642
487.9021,96.1913
489.8306,96.1413
491.7591,96.1055
493.6875,96.0686
495.6160,96.019
497.5445,95.9542
499.4729,95.8797
501.4014,95.8044
503.3299,95.7343
505.2583,95.6711
507.1868,95.613
509.1153,95.5588
511.0437,95.5095
512.9722,95.4671
514.9007,95.4316
516.8292,95.4
518.7576,95.3686
520.6861,95.3374
522.6146,95.3111
524.5430,95.2973
526.4715,95.2994
528.4000,95.3123
530.3284,95.3235
532.2569,95.3186
534.1854,95.2892
536.1138,95.2369
538.0423,95.1711
539.9708,95.1042
541.8992,95.0466
543.8277,95.0048
545.7562,94.9821
547.6846,94.9793
549.6131,94.9937
551.5416,95.0173
553.4700,95.036
555.3985,95.0331
557.3270,94.9954
559.2554,94.9199
561.1839,94.8159
563.1124,94.7015
565.0408,94.5952
566.9693,94.508
568.8978,94.4391
570.8262,94.3779
572.7547,94.3104
574.6832,94.2271
576.6116,94.1276
578.5401,94.0217
580.4686,93.9259
582.3970,93.8575
584.3255,93.8284
586.2540,93.8406
588.1824,93.885
590.1109,93.9447
592.0394,94.0014
593.9678,94.0434
