TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,99.7503
401.1211,99.5391
403.0496,99.4021
404.9781,99.3117
406.9065,99.2258
408.8350,99.1145
410.7635,98.9679
412.6919,98.7918
414.6204,98.5989
416.5489,98.4025
418.4773,98.2116
420.4058,98.0285
422.3343,97.8495
424.2627,97.6703
426.1912,97.4933
428.1197,97.3312
430.0481,97.2065
431.9766,97.1439
433.9051,97.1584
435.8335,97.2443
437.7620,97.376
439.6905,97.5208
441.6189,97.6559
443.5474,97.7754
445.4759,97.8852
447.4043,97.9915
449.3328,98.092
451.2613,98.175
453.1897,98.2247
455.1182,98.2295
457.0467,98.1911
458.9751,98.128
460.9036,98.0687
462.8321,98.0376
464.7605,98.0437
466.6890,98.079
468.6175,98.1242
470.5459,98.157
472.4744,98.1629
474.4029,98.1424
476.3313,98.1081
478.2598,98.0759
480.1883,98.057
482.1167,98.0555
484.0452,98.0684
485.9737,98.0886
487.9021,98.1062
489.8306,98.1121
491.7591,98.101
493.6875,98.0734
495.6160,98.0354
497.5445,97.9962
499.4729,97.9635
501.4014,97.9407
503.3299,97.9252
505.2583,97.9107
507.1868,97.891
509.1153,97.8634
511.0437,97.8296
512.9722,97.7939
514.9007,97.7599
516.8292,97.727
518.7576,97.6891
520.6861,97.6357
522.6146,97.557
524.5430,97.4487
526.4715,97.3158
528.4000,97.172
530.3284,97.0357
532.2569,96.9247
534.1854,96.851
536.1138,96.8176
538.0423,96.8187
539.9708,96.8419
541.8992,96.8726
543.8277,96.899
545.7562,96.9147
547.6846,96.9196
549.6131,96.9177
551.5416,96.9131
553.4700,96.9077
555.3985,96.9013
557.3270,96.8923
559.2554,96.8805
561.1839,96.8668
563.1124,96.8527
565.0408,96.8387
566.9693,96.8241
568.8978,96.8076
570.8262,96.7894
572.7547,96.772
574.6832,96.7594
576.6116,96.7542
578.5401,96.7557
580.4686,96.7596
582.3970,96.7596
584.3255,96.7506
586.2540,96.7311
588.1824,96.7026
590.1109,96.6686
592.0394,96.6325
593.9678,96.5964
595.8963,96.5616
