TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,91.1316
401.1211,91.2112
403.0496,91.2456
404.9781,91.2754
406.9065,91.3325
408.8350,91.424
410.7635,91.5323
412.6919,91.624
414.6204,91.6633
416.5489,91.6271
418.4773,91.5185
420.4058,91.3691
422.3343,91.22
424.2627,91.1
426.1912,91.0202
428.1197,90.9815
430.0481,90.9836
431.9766,91.0282
433.9051,91.1189
435.8335,91.2586
437.7620,91.447
439.6905,91.6764
441.6189,91.9275
443.5474,92.1687
445.4759,92.3631
447.4043,92.4848
449.3328,92.5307
451.2613,92.5229
453.1897,92.5
455.1182,92.5022
457.0467,92.5532
458.9751,92.6453
460.9036,92.7425
462.8321,92.8031
464.7605,92.8048
466.6890,92.7566
468.6175,92.6936
470.5459,92.6582
472.4744,92.6746
474.4029,92.7316
476.3313,92.7904
478.2598,92.8119
480.1883,92.7803
482.1167,92.7086
484.0452,92.6262
485.9737,92.5576
487.9021,92.5072
489.8306,92.4596
491.7591,92.393
493.6875,92.2966
495.6160,92.1774
497.5445,92.0543
499.4729,91.9468
501.4014,91.8637
503.3299,91.7996
505.2583,91.7393
507.1868,91.6673
509.1153,91.5757
511.0437,91.467
512.9722,91.3508
514.9007,91.2397
516.8292,91.1431
518.7576,91.0635
520.6861,90.9964
522.6146,90.934
524.5430,90.8712
526.4715,90.8086
528.4000,90.752
530.3284,90.707
532.2569,90.674
534.1854,90.646
536.1138,90.6114
538.0423,90.5592
539.9708,90.4843
541.8992,90.3903
543.8277,90.2882
545.7562,90.1923
547.6846,90.1143
549.6131,90.058
551.5416,90.0157
553.4700,89.969
555.3985,89.8951
557.3270,89.7767
559.2554,89.6113
561.1839,89.4147
563.1124,89.2139
565.0408,89.0323
566.9693,88.8747
568.8978,88.7205
570.8262,88.5306
572.7547,88.2666
574.6832,87.9136
576.6116,87.4939
578.5401,87.0663
580.4686,86.708
582.3970,86.487
584.3255,86.4387
586.2540,86.5554
588.1824,86.7936
590.1109,87.0945
592.0394,87.4067
593.9678,87.7021
595.8963,87.9784
