TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,101.447
401.1211,101.447
403.0496,101.44
404.9781,101.393
406.9065,101.307
408.8350,101.192
410.7635,101.045
412.6919,100.855
414.6204,100.612
416.5489,100.335
418.4773,100.074
420.4058,99.8858
422.3343,99.7939
424.2627,99.7817
426.1912,99.8174
428.1197,99.8772
430.0481,99.9514
431.9766,100.037
433.9051,100.129
435.8335,100.217
437.7620,100.292
439.6905,100.357
441.6189,100.428
443.5474,100.526
445.4759,100.656
447.4043,100.802
449.3328,100.936
451.2613,101.031
453.1897,101.081
455.1182,101.099
457.0467,101.11
458.9751,101.136
460.9036,101.177
462.8321,101.218
464.7605,101.239
466.6890,101.231
468.6175,101.201
470.5459,101.169
472.4744,101.156
474.4029,101.168
476.3313,101.195
478.2598,101.216
480.1883,101.213
482.1167,101.175
484.0452,101.104
485.9737,101.018
487.9021,100.936
489.8306,100.877
491.7591,100.845
493.6875,100.826
495.6160,100.8
497.5445,100.747
499.4729,100.663
501.4014,100.557
503.3299,100.452
505.2583,100.366
507.1868,100.303
509.1153,100.249
511.0437,100.189
512.9722,100.114
514.9007,100.029
516.8292,99.9507
518.7576,99.8993
520.6861,99.8832
522.6146,99.8967
524.5430,99.9233
526.4715,99.9447
528.4000,99.9486
530.3284,99.9311
532.2569,99.8955
534.1854,99.8482
536.1138,99.7954
538.0423,99.7416
539.9708,99.6894
541.8992,99.6412
543.8277,99.5998
545.7562,99.569
547.6846,99.552
549.6131,99.5496
551.5416,99.5596
553.4700,99.5769
555.3985,99.5954
557.3270,99.6095
559.2554,99.6155
561.1839,99.611
563.1124,99.5943
565.0408,99.5636
566.9693,99.5182
568.8978,99.4587
570.8262,99.3885
572.7547,99.3138
574.6832,99.2416
576.6116,99.178
578.5401,99.1259
580.4686,99.0848
582.3970,99.0517
584.3255,99.0237
586.2540,98.9995
588.1824,98.9788
590.1109,98.9613
592.0394,98.9452
593.9678,98.9273
595.8963,98.9049
597.8248,98.8775
599.7532,98.847
601.6817,98.8159
603.6102,98.7852
