TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,104.096
401.1211,103.82
403.0496,103.612
404.9781,103.483
406.9065,103.437
408.8350,103.444
410.7635,103.438
412.6919,103.328
414.6204,103.042
416.5489,102.576
418.4773,102.026
420.4058,101.545
422.3343,101.248
424.2627,101.155
426.1912,101.218
428.1197,101.372
430.0481,101.566
431.9766,101.767
433.9051,101.952
435.8335,102.108
437.7620,102.23
439.6905,102.326
441.6189,102.409
443.5474,102.48
445.4759,102.522
447.4043,102.512
449.3328,102.446
451.2613,102.352
453.1897,102.288
455.1182,102.318
457.0467,102.469
458.9751,102.704
460.9036,102.945
462.8321,103.121
464.7605,103.215
466.6890,103.266
468.6175,103.34
470.5459,103.487
472.4744,103.714
474.4029,103.98
476.3313,104.222
478.2598,104.387
480.1883,104.449
482.1167,104.407
484.0452,104.28
485.9737,104.108
487.9021,103.939
489.8306,103.809
491.7591,103.729
493.6875,103.675
495.6160,103.605
497.5445,103.482
499.4729,103.299
501.4014,103.088
503.3299,102.901
505.2583,102.779
507.1868,102.729
509.1153,102.722
511.0437,102.714
512.9722,102.676
514.9007,102.603
516.8292,102.516
518.7576,102.44
520.6861,102.392
522.6146,102.367
524.5430,102.349
526.4715,102.321
528.4000,102.274
530.3284,102.211
532.2569,102.139
534.1854,102.069
536.1138,102.012
538.0423,101.973
539.9708,101.953
541.8992,101.95
543.8277,101.961
545.7562,101.987
547.6846,102.032
549.6131,102.106
551.5416,102.216
553.4700,102.356
555.3985,102.51
557.3270,102.648
559.2554,102.74
561.1839,102.764
563.1124,102.713
565.0408,102.597
566.9693,102.438
568.8978,102.255
570.8262,102.069
572.7547,101.889
574.6832,101.724
576.6116,101.579
578.5401,101.458
580.4686,101.365
582.3970,101.297
584.3255,101.252
586.2540,101.221
588.1824,101.198
590.1109,101.178
592.0394,101.157
593.9678,101.133
595.8963,101.107
597.8248,101.083
599.7532,101.066
601.6817,101.061
603.6102,101.064
605.5386,101.064
607.4671,101.048
609.3956,101.006
611.3240,100.935
613.2525,100.85
615.1810,100.771
