TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,89.7984
401.1211,89.7202
403.0496,89.6705
404.9781,89.6634
406.9065,89.6996
408.8350,89.7598
410.7635,89.8048
412.6919,89.7837
414.6204,89.6511
416.5489,89.3939
418.4773,89.0523
420.4058,88.7066
422.3343,88.4291
424.2627,88.2466
426.1912,88.1487
428.1197,88.1181
430.0481,88.1501
431.9766,88.2545
433.9051,88.4444
435.8335,88.7217
437.7620,89.0702
439.6905,89.4581
441.6189,89.847
443.5474,90.2014
445.4759,90.4962
447.4043,90.7227
449.3328,90.8902
451.2613,91.0211
453.1897,91.142
455.1182,91.2725
457.0467,91.4148
458.9751,91.5511
460.9036,91.6537
462.8321,91.7032
464.7605,91.7001
466.6890,91.664
468.6175,91.623
470.5459,91.5999
472.4744,91.5991
474.4029,91.605
476.3313,91.5932
478.2598,91.5475
480.1883,91.4688
482.1167,91.3707
484.0452,91.269
485.9737,91.1696
487.9021,91.0657
489.8306,90.9426
491.7591,90.789
493.6875,90.6041
495.6160,90.3976
497.5445,90.183
499.4729,89.9714
501.4014,89.7681
503.3299,89.5737
505.2583,89.3865
507.1868,89.205
509.1153,89.0287
511.0437,88.8576
512.9722,88.6932
514.9007,88.5392
516.8292,88.4001
518.7576,88.2794
520.6861,88.1759
522.6146,88.0835
524.5430,87.9932
526.4715,87.8978
528.4000,87.795
530.3284,87.6879
532.2569,87.5825
534.1854,87.4846
536.1138,87.3966
538.0423,87.3171
539.9708,87.242
541.8992,87.1676
543.8277,87.0935
545.7562,87.024
547.6846,86.9664
549.6131,86.9274
551.5416,86.908
553.4700,86.9014
555.3985,86.8939
557.3270,86.8702
559.2554,86.8203
561.1839,86.7438
563.1124,86.6496
565.0408,86.5499
566.9693,86.4527
568.8978,86.3559
570.8262,86.2486
572.7547,86.1179
574.6832,85.9575
576.6116,85.7747
578.5401,85.5891
580.4686,85.4252
582.3970,85.3033
584.3255,85.2324
586.2540,85.2106
588.1824,85.2307
590.1109,85.2861
592.0394,85.3738
593.9678,85.4921
595.8963,85.6364
