TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,95.3295
401.1211,96.0322
403.0496,96.6926
404.9781,97.2093
406.9065,97.5695
408.8350,97.7918
410.7635,97.8838
412.6919,97.8366
414.6204,97.6528
416.5489,97.3852
418.4773,97.1465
420.4058,97.0552
422.3343,97.1565
424.2627,97.403
426.1912,97.7042
428.1197,97.9797
430.0481,98.1826
431.9766,98.2996
433.9051,98.3453
435.8335,98.3548
437.7620,98.3749
439.6905,98.4524
441.6189,98.6181
443.5474,98.8704
445.4759,99.1674
447.4043,99.4415
449.3328,99.6319
451.2613,99.7164
453.1897,99.7248
455.1182,99.7263
457.0467,99.7922
458.9751,99.9475
460.9036,100.15
462.8321,100.318
464.7605,100.391
466.6890,100.36
468.6175,100.278
470.5459,100.222
472.4744,100.252
474.4029,100.366
476.3313,100.511
478.2598,100.617
480.1883,100.644
482.1167,100.598
484.0452,100.519
485.9737,100.461
487.9021,100.459
489.8306,100.515
491.7591,100.597
493.6875,100.659
495.6160,100.661
497.5445,100.59
499.4729,100.47
501.4014,100.346
503.3299,100.265
505.2583,100.247
507.1868,100.274
509.1153,100.301
511.0437,100.29
512.9722,100.229
514.9007,100.139
516.8292,100.063
518.7576,100.038
520.6861,100.074
522.6146,100.154
524.5430,100.244
526.4715,100.316
528.4000,100.357
530.3284,100.374
532.2569,100.377
534.1854,100.373
536.1138,100.36
538.0423,100.329
539.9708,100.277
541.8992,100.209
543.8277,100.142
545.7562,100.097
547.6846,100.094
549.6131,100.139
551.5416,100.222
553.4700,100.319
555.3985,100.405
557.3270,100.46
559.2554,100.479
561.1839,100.469
563.1124,100.441
565.0408,100.404
566.9693,100.36
568.8978,100.306
570.8262,100.238
572.7547,100.157
574.6832,100.072
576.6116,99.9966
578.5401,99.9446
580.4686,99.9196
582.3970,99.9143
584.3255,99.9146
586.2540,99.9072
588.1824,99.8872
590.1109,99.8602
592.0394,99.8369
593.9678,99.827
595.8963,99.8335
597.8248,99.8528
599.7532,99.8783
601.6817,99.9031
603.6102,99.9212
605.5386,99.926
