TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,90.0985
401.1211,90.7532
403.0496,91.357
404.9781,91.854
406.9065,92.2364
408.8350,92.5008
410.7635,92.6265
412.6919,92.5872
414.6204,92.3856
416.5489,92.0878
418.4773,91.8203
420.4058,91.7051
422.3343,91.7805
424.2627,91.9925
426.1912,92.2527
428.1197,92.4929
430.0481,92.6834
431.9766,92.8271
433.9051,92.945
435.8335,93.062
437.7620,93.1979
439.6905,93.3652
441.6189,93.5702
443.5474,93.8096
445.4759,94.0643
447.4043,94.3016
449.3328,94.488
451.2613,94.6086
453.1897,94.6785
455.1182,94.7405
457.0467,94.8414
458.9751,94.9977
460.9036,95.1774
462.8321,95.3202
464.7605,95.3788
466.6890,95.3494
468.6175,95.2757
470.5459,95.2239
472.4744,95.2419
474.4029,95.3282
476.3313,95.4366
478.2598,95.5111
480.1883,95.5214
482.1167,95.4744
484.0452,95.4035
485.9737,95.347
487.9021,95.3281
489.8306,95.345
491.7591,95.3745
493.6875,95.3839
495.6160,95.3447
497.5445,95.2456
499.4729,95.0992
501.4014,94.9396
503.3299,94.8068
505.2583,94.7246
507.1868,94.6861
509.1153,94.6578
511.0437,94.6011
512.9722,94.4963
514.9007,94.3551
516.8292,94.2156
518.7576,94.1208
520.6861,94.095
522.6146,94.1316
524.5430,94.2004
526.4715,94.2659
528.4000,94.3045
530.3284,94.3107
532.2569,94.2931
534.1854,94.2646
536.1138,94.2327
538.0423,94.1972
539.9708,94.1535
541.8992,94.0997
543.8277,94.0422
545.7562,93.9961
547.6846,93.9791
549.6131,94.0024
551.5416,94.0642
553.4700,94.1488
555.3985,94.2332
557.3270,94.2963
559.2554,94.3259
561.1839,94.321
563.1124,94.2884
565.0408,94.2374
566.9693,94.1752
568.8978,94.105
570.8262,94.0278
572.7547,93.9463
574.6832,93.8666
576.6116,93.7988
578.5401,93.7521
580.4686,93.7302
582.3970,93.7286
584.3255,93.7366
586.2540,93.7427
588.1824,93.7401
590.1109,93.7288
592.0394,93.7137
593.9678,93.7009
