TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,106.148
401.1211,105.879
403.0496,105.668
404.9781,105.532
406.9065,105.47
408.8350,105.463
410.7635,105.477
412.6919,105.461
414.6204,105.372
416.5489,105.195
418.4773,104.965
420.4058,104.762
422.3343,104.664
424.2627,104.706
426.1912,104.88
428.1197,105.144
430.0481,105.442
431.9766,105.706
433.9051,105.875
435.8335,105.915
437.7620,105.846
439.6905,105.734
441.6189,105.665
443.5474,105.698
445.4759,105.825
447.4043,105.975
449.3328,106.055
451.2613,106.01
453.1897,105.857
455.1182,105.695
457.0467,105.647
458.9751,105.789
460.9036,106.079
462.8321,106.386
464.7605,106.566
466.6890,106.551
468.6175,106.379
470.5459,106.173
472.4744,106.069
474.4029,106.128
476.3313,106.31
478.2598,106.502
480.1883,106.594
482.1167,106.53
484.0452,106.324
485.9737,106.046
487.9021,105.781
489.8306,105.599
491.7591,105.524
493.6875,105.537
495.6160,105.59
497.5445,105.631
499.4729,105.624
501.4014,105.563
503.3299,105.466
505.2583,105.361
507.1868,105.274
509.1153,105.216
511.0437,105.187
512.9722,105.18
514.9007,105.193
516.8292,105.224
518.7576,105.271
520.6861,105.331
522.6146,105.399
524.5430,105.472
526.4715,105.551
528.4000,105.633
530.3284,105.715
532.2569,105.787
534.1854,105.838
536.1138,105.859
538.0423,105.847
539.9708,105.809
541.8992,105.76
543.8277,105.72
545.7562,105.71
547.6846,105.747
549.6131,105.84
551.5416,105.987
553.4700,106.175
555.3985,106.379
557.3270,106.572
559.2554,106.729
561.1839,106.833
563.1124,106.879
565.0408,106.874
566.9693,106.839
568.8978,106.808
570.8262,106.824
572.7547,106.928
574.6832,107.142
576.6116,107.453
578.5401,107.8
580.4686,108.095
582.3970,108.247
584.3255,108.206
586.2540,107.988
588.1824,107.664
590.1109,107.321
592.0394,107.022
593.9678,106.781
595.8963,106.569
597.8248,106.347
599.7532,106.094
601.6817,105.821
603.6102,105.56
605.5386,105.34
607.4671,105.171
609.3956,105.044
611.3240,104.948
613.2525,104.88
615.1810,104.854
