TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,89.9228
401.1211,89.8171
403.0496,89.7593
404.9781,89.7519
406.9065,89.7849
408.8350,89.8366
410.7635,89.8734
412.6919,89.8529
414.6204,89.7357
416.5489,89.51
418.4773,89.2127
420.4058,88.9192
422.3343,88.6963
424.2627,88.5644
426.1912,88.5054
428.1197,88.4939
430.0481,88.5197
431.9766,88.5933
433.9051,88.7359
435.8335,88.9636
437.7620,89.2751
439.6905,89.6496
441.6189,90.0534
443.5474,90.448
445.4759,90.7979
447.4043,91.079
449.3328,91.2846
451.2613,91.4268
453.1897,91.5327
455.1182,91.6352
457.0467,91.759
458.9751,91.9057
460.9036,92.0519
462.8321,92.164
464.7605,92.2195
466.6890,92.2179
468.6175,92.1806
470.5459,92.1396
472.4744,92.1211
474.4029,92.1313
476.3313,92.1548
478.2598,92.1665
480.1883,92.1471
482.1167,92.0905
484.0452,92.0033
485.9737,91.8991
487.9021,91.7898
489.8306,91.6803
491.7591,91.5675
493.6875,91.4446
495.6160,91.306
497.5445,91.1511
499.4729,90.9852
501.4014,90.8165
503.3299,90.6516
505.2583,90.4918
507.1868,90.3332
509.1153,90.1706
511.0437,90.0034
512.9722,89.8382
514.9007,89.6853
516.8292,89.553
518.7576,89.4409
520.6861,89.3392
522.6146,89.2344
524.5430,89.118
526.4715,88.991
528.4000,88.8621
530.3284,88.7409
532.2569,88.6322
534.1854,88.5339
536.1138,88.4385
538.0423,88.3388
539.9708,88.2308
541.8992,88.1166
543.8277,88.0044
545.7562,87.9057
547.6846,87.831
549.6131,87.7851
551.5416,87.762
553.4700,87.7459
555.3985,87.716
557.3270,87.6562
559.2554,87.5624
561.1839,87.4445
563.1124,87.3198
565.0408,87.2034
566.9693,87.0989
568.8978,86.9956
570.8262,86.8749
572.7547,86.7196
574.6832,86.5247
576.6116,86.3019
578.5401,86.0769
580.4686,85.8807
582.3970,85.7391
584.3255,85.6648
586.2540,85.6558
588.1824,85.6998
590.1109,85.7809
592.0394,85.8863
593.9678,86.0078
