TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,92.3566
401.1211,92.8123
403.0496,93.2053
404.9781,93.5006
406.9065,93.703
408.8350,93.8169
410.7635,93.8275
412.6919,93.71
414.6204,93.4599
416.5489,93.1255
418.4773,92.8099
420.4058,92.6196
422.3343,92.5965
424.2627,92.7062
426.1912,92.8829
428.1197,93.0747
430.0481,93.2583
431.9766,93.4308
433.9051,93.5965
435.8335,93.758
437.7620,93.9167
439.6905,94.0785
441.6189,94.2548
443.5474,94.4531
445.4759,94.6656
447.4043,94.8662
449.3328,95.0243
451.2613,95.1241
453.1897,95.1779
455.1182,95.2242
457.0467,95.3078
458.9751,95.4492
460.9036,95.6273
462.8321,95.792
464.7605,95.8961
466.6890,95.9216
468.6175,95.8872
470.5459,95.8373
472.4744,95.8175
474.4029,95.8479
476.3313,95.9133
478.2598,95.977
480.1883,96.0034
482.1167,95.9751
484.0452,95.899
485.9737,95.8013
487.9021,95.7149
489.8306,95.6626
491.7591,95.6456
493.6875,95.6433
495.6160,95.6236
497.5445,95.56
499.4729,95.4469
501.4014,95.3035
503.3299,95.1643
505.2583,95.0574
507.1868,94.9875
509.1153,94.9344
511.0437,94.8686
512.9722,94.7718
514.9007,94.6499
516.8292,94.5304
518.7576,94.4464
520.6861,94.4167
522.6146,94.4361
524.5430,94.4803
526.4715,94.5213
528.4000,94.5411
530.3284,94.5367
532.2569,94.5159
534.1854,94.4883
536.1138,94.4574
538.0423,94.4202
539.9708,94.371
541.8992,94.309
543.8277,94.2436
545.7562,94.1929
547.6846,94.1766
549.6131,94.2054
551.5416,94.2744
553.4700,94.3638
555.3985,94.4469
557.3270,94.5016
559.2554,94.518
561.1839,94.4993
563.1124,94.4561
565.0408,94.399
566.9693,94.3338
568.8978,94.2612
570.8262,94.181
572.7547,94.0961
574.6832,94.0139
576.6116,93.9452
578.5401,93.898
580.4686,93.8739
582.3970,93.8662
584.3255,93.8635
586.2540,93.8558
588.1824,93.8393
590.1109,93.8171
592.0394,93.7956
593.9678,93.7805
595.8963,93.7738
