TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,98.3005
401.1211,98.8523
403.0496,99.4266
404.9781,99.9244
406.9065,100.296
408.8350,100.524
410.7635,100.614
412.6919,100.583
414.6204,100.473
416.5489,100.34
418.4773,100.241
420.4058,100.209
422.3343,100.241
424.2627,100.316
426.1912,100.422
428.1197,100.556
430.0481,100.721
431.9766,100.912
433.9051,101.109
435.8335,101.29
437.7620,101.445
439.6905,101.584
441.6189,101.726
443.5474,101.879
445.4759,102.03
447.4043,102.147
449.3328,102.207
451.2613,102.211
453.1897,102.192
455.1182,102.197
457.0467,102.266
458.9751,102.409
460.9036,102.596
462.8321,102.781
464.7605,102.929
466.6890,103.032
468.6175,103.107
470.5459,103.182
472.4744,103.282
474.4029,103.406
476.3313,103.535
478.2598,103.636
480.1883,103.684
482.1167,103.674
484.0452,103.618
485.9737,103.543
487.9021,103.475
489.8306,103.422
491.7591,103.374
493.6875,103.304
495.6160,103.193
497.5445,103.04
499.4729,102.87
501.4014,102.721
503.3299,102.623
505.2583,102.58
507.1868,102.565
509.1153,102.546
511.0437,102.499
512.9722,102.425
514.9007,102.346
516.8292,102.289
518.7576,102.269
520.6861,102.281
522.6146,102.307
524.5430,102.329
526.4715,102.337
528.4000,102.329
530.3284,102.311
532.2569,102.283
534.1854,102.25
536.1138,102.211
538.0423,102.172
539.9708,102.137
541.8992,102.111
543.8277,102.095
545.7562,102.097
547.6846,102.124
549.6131,102.188
551.5416,102.297
553.4700,102.448
555.3985,102.622
557.3270,102.787
559.2554,102.907
561.1839,102.96
563.1124,102.94
565.0408,102.859
566.9693,102.737
568.8978,102.592
570.8262,102.439
572.7547,102.285
574.6832,102.137
576.6116,102.006
578.5401,101.902
580.4686,101.831
582.3970,101.792
584.3255,101.775
586.2540,101.771
588.1824,101.773
590.1109,101.778
592.0394,101.789
593.9678,101.809
595.8963,101.834
597.8248,101.862
599.7532,101.886
601.6817,101.905
603.6102,101.915
605.5386,101.916
607.4671,101.905
609.3956,101.882
611.3240,101.847
613.2525,101.808
