TITLE SAMPLE NAME:,Polyethylene High Density (commerced packaging)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,86.8086
401.1211,88.1265
403.0496,89.5089
404.9781,90.7147
406.9065,91.5805
408.8350,92.0395
410.7635,92.117
412.6919,91.922
414.6204,91.6336
416.5489,91.4678
418.4773,91.598
420.4058,92.0566
422.3343,92.7151
424.2627,93.3814
426.1912,93.9176
428.1197,94.2862
430.0481,94.5334
431.9766,94.7451
433.9051,94.9941
435.8335,95.2985
437.7620,95.6173
439.6905,95.8902
441.6189,96.0915
443.5474,96.2537
445.4759,96.44
447.4043,96.6936
449.3328,97.0064
451.2613,97.3326
453.1897,97.627
455.1182,97.8793
457.0467,98.1213
458.9751,98.3998
460.9036,98.7354
462.8321,99.1014
464.7605,99.4394
466.6890,99.6937
468.6175,99.8405
470.5459,99.9021
472.4744,99.9371
474.4029,100.01
476.3313,100.158
478.2598,100.378
480.1883,100.64
482.1167,100.909
484.0452,101.162
485.9737,101.391
487.9021,101.593
489.8306,101.758
491.7591,101.869
493.6875,101.908
495.6160,101.876
497.5445,101.802
499.4729,101.737
501.4014,101.735
503.3299,101.816
505.2583,101.954
507.1868,102.085
509.1153,102.146
511.0437,102.108
512.9722,101.993
514.9007,101.86
516.8292,101.776
518.7576,101.782
520.6861,101.876
522.6146,102.019
524.5430,102.166
526.4715,102.283
528.4000,102.361
530.3284,102.409
532.2569,102.439
534.1854,102.46
536.1138,102.474
538.0423,102.481
539.9708,102.478
541.8992,102.471
543.8277,102.469
545.7562,102.484
547.6846,102.532
549.6131,102.627
551.5416,102.78
553.4700,102.989
555.3985,103.245
557.3270,103.524
559.2554,103.797
561.1839,104.037
563.1124,104.222
565.0408,104.345
566.9693,104.419
568.8978,104.474
570.8262,104.555
572.7547,104.704
574.6832,104.949
576.6116,105.284
578.5401,105.661
580.4686,105.997
582.3970,106.203
584.3255,106.218
586.2540,106.045
588.1824,105.746
590.1109,105.416
592.0394,105.138
593.9678,104.946
595.8963,104.818
597.8248,104.7
599.7532,104.54
601.6817,104.319
603.6102,104.056
605.5386,103.79
607.4671,103.554
