TITLE SAMPLE NAME:,Polyethylene Terephthalate (bottles, containers)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,72.8435
401.1211,73.9834
403.0496,74.7635
404.9781,75.2953
406.9065,75.6741
408.8350,75.9295
410.7635,76.0354
412.6919,75.9429
414.6204,75.6165
416.5489,75.0655
418.4773,74.3574
420.4058,73.5911
422.3343,72.8406
424.2627,72.1268
426.1912,71.4447
428.1197,70.8066
430.0481,70.2684
431.9766,69.928
433.9051,69.8979
435.8335,70.2593
437.7620,71.0228
439.6905,72.1174
441.6189,73.4056
443.5474,74.7156
445.4759,75.8869
447.4043,76.8205
449.3328,77.5016
451.2613,77.9809
453.1897,78.3319
455.1182,78.6103
457.0467,78.8332
458.9751,78.9837
460.9036,79.037
462.8321,78.9855
464.7605,78.8447
466.6890,78.6428
468.6175,78.4099
470.5459,78.1701
472.4744,77.9362
474.4029,77.7076
476.3313,77.4735
478.2598,77.2199
480.1883,76.9346
482.1167,76.6062
484.0452,76.2192
485.9737,75.7479
487.9021,75.1567
489.8306,74.4096
491.7591,73.4902
493.6875,72.4253
495.6160,71.3041
497.5445,70.2836
499.4729,69.5688
501.4014,69.3593
503.3299,69.77
505.2583,70.7671
507.1868,72.1679
509.1153,73.7111
511.0437,75.1496
512.9722,76.3155
514.9007,77.1433
516.8292,77.6622
518.7576,77.9674
520.6861,78.1788
522.6146,78.4004
524.5430,78.6962
526.4715,79.0885
528.4000,79.5695
530.3284,80.1144
532.2569,80.6914
534.1854,81.2674
536.1138,81.812
538.0423,82.3015
539.9708,82.7232
541.8992,83.0771
543.8277,83.375
545.7562,83.6342
547.6846,83.8714
549.6131,84.0964
551.5416,84.3102
553.4700,84.5071
555.3985,84.6783
557.3270,84.8167
559.2554,84.9189
561.1839,84.9855
563.1124,85.0197
565.0408,85.0266
566.9693,85.0142
568.8978,84.9942
570.8262,84.9822
572.7547,84.9931
574.6832,85.0353
576.6116,85.106
578.5401,85.1906
580.4686,85.2681
582.3970,85.3193
584.3255,85.3339
586.2540,85.3127
588.1824,85.2651
590.1109,85.2046
592.0394,85.1424
593.9678,85.0829
595.8963,85.0218
597.8248,84.9485
599.7532,84.8538
601.6817,84.7366
603.6102,84.6051
605.5386,84.4711
607.4671,84.3408
609.3956,84.2115
611.3240,84.0763
613.2525,83.9315
615.1810,83.7765
617.1094,83.6013
619.0379,83.3721
620.9664,83.0334
622.8948,82.5385
624.8233,81.8918
626.7518,81.1755
628.6802,80.537
630.6087,80.1333
632.5372,80.0571
634.4656,80.2846
636.3941,80.6831
638.3226,81.0739
640.2510,81.3101
642.1795,81.3264
644.1080,81.1394
646.0364,80.8123
647.9649,80.4094
649.8934,79.9725
651.8218,79.5253
653.7503,79.0896
655.6788,78.6904
657.6072,78.3426
659.5357,78.0338
661.4642,77.7194
663.3926,77.3248
665.3211,76.7588
667.2496,75.9525
669.1780,74.9236
671.1065,73.7919
673.0350,72.6939
674.9634,71.6984
676.8919,70.8121
678.8204,70.0244
680.7488,69.3262
682.6773,68.6962
684.6058,68.0746
686.5342,67.3556
688.4627,66.4089
690.3912,65.1166
692.3196,63.4068
694.2481,61.2752
696.1766,58.7857
698.1050,56.0449
700.0335,53.1631
701.9620,50.2223
703.8904,47.262
705.8189,44.2756
707.7474,41.2108
709.6758,37.976
711.6043,34.467
713.5328,30.6265
715.4612,26.5371
717.3897,22.5125
719.3182,19.117
721.2466,17.0522
723.1751,16.9361
725.1036,19.0969
727.0320,23.4986
728.9605,29.8062
730.8890,37.5127
732.8174,46.0486
734.7459,54.8462
736.6744,63.3678
738.6028,71.1258
740.5313,77.7154
742.4598,82.867
744.3882,86.4971
746.3167,88.727
748.2452,89.8414
750.1736,90.1969
752.1021,90.1179
754.0306,89.8295
755.9590,89.4469
757.8875,89.0067
759.8160,88.5107
761.7444,87.9563
763.6729,87.3485
765.6014,86.6994
767.5298,86.0241
769.4583,85.337
771.3868,84.6507
773.3152,83.9738
775.2437,83.3059
777.1722,82.6284
779.1006,81.8968
781.0291,81.0462
782.9576,80.0219
784.8860,78.8288
786.8145,77.5735
788.7430,76.4637
790.6714,75.7442
792.5999,75.5914
794.5284,76.0189
796.4568,76.8544
798.3853,77.807
800.3138,78.5913
802.2422,79.039
