TITLE SAMPLE NAME:,Polyethylene Terephthalate (bottles, containers)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,76.9659
401.1211,77.8677
403.0496,78.4897
404.9781,78.8497
406.9065,79.0188
408.8350,79.0638
410.7635,79.0182
412.6919,78.8789
414.6204,78.6218
416.5489,78.2313
418.4773,77.7309
420.4058,77.1842
422.3343,76.6576
424.2627,76.1827
426.1912,75.7599
428.1197,75.3895
430.0481,75.0994
431.9766,74.9534
433.9051,75.0333
435.8335,75.4036
437.7620,76.0772
439.6905,77.0025
441.6189,78.0751
443.5474,79.163
445.4759,80.1403
447.4043,80.9202
449.3328,81.4726
451.2613,81.8182
453.1897,82.0099
455.1182,82.1126
457.0467,82.1841
458.9751,82.2552
460.9036,82.3199
462.8321,82.3472
464.7605,82.3081
466.6890,82.1979
468.6175,82.0417
470.5459,81.8818
472.4744,81.7522
474.4029,81.6563
476.3313,81.5668
478.2598,81.4466
480.1883,81.2711
482.1167,81.0353
484.0452,80.7456
485.9737,80.4063
487.9021,80.0109
489.8306,79.5446
491.7591,78.9964
493.6875,78.3754
495.6160,77.7262
497.5445,77.1362
499.4729,76.7294
501.4014,76.636
503.3299,76.9419
505.2583,77.6397
507.1868,78.6163
509.1153,79.6916
511.0437,80.6839
512.9722,81.4667
514.9007,81.9968
516.8292,82.3109
518.7576,82.4956
520.6861,82.6452
522.6146,82.8261
524.5430,83.0644
526.4715,83.3563
528.4000,83.6851
530.3284,84.0329
532.2569,84.3842
534.1854,84.7231
536.1138,85.0339
538.0423,85.3036
539.9708,85.5271
541.8992,85.709
543.8277,85.8628
545.7562,86.0048
547.6846,86.1493
549.6131,86.304
551.5416,86.4675
553.4700,86.6298
555.3985,86.775
557.3270,86.887
559.2554,86.9554
561.1839,86.9805
563.1124,86.9716
565.0408,86.9425
566.9693,86.9056
568.8978,86.8674
570.8262,86.8299
572.7547,86.7929
574.6832,86.7574
576.6116,86.7258
578.5401,86.7004
580.4686,86.6808
582.3970,86.662
584.3255,86.6365
586.2540,86.5969
588.1824,86.5396
590.1109,86.4673
592.0394,86.3864
593.9678,86.3042
595.8963,86.2248
597.8248,86.1482
599.7532,86.0727
601.6817,85.9958
603.6102,85.9142
605.5386,85.821
607.4671,85.7051
609.3956,85.5566
611.3240,85.3744
613.2525,85.1723
615.1810,84.9738
617.1094,84.7957
619.0379,84.6315
620.9664,84.4486
622.8948,84.2071
624.8233,83.89
626.7518,83.5245
628.6802,83.1772
630.6087,82.9242
632.5372,82.8091
634.4656,82.816
636.3941,82.8741
638.3226,82.8935
640.2510,82.8071
642.1795,82.5959
644.1080,82.2855
646.0364,81.9241
647.9649,81.5573
649.8934,81.2188
651.8218,80.9326
653.7503,80.7138
655.6788,80.5578
657.6072,80.429
659.5357,80.2626
661.4642,79.9811
663.3926,79.5185
665.3211,78.8555
667.2496,78.0597
669.1780,77.2819
671.1065,76.6592
673.0350,76.2122
674.9634,75.8618
676.8919,75.5188
678.8204,75.1388
680.7488,74.7254
682.6773,74.301
684.6058,73.8688
686.5342,73.3898
688.4627,72.7943
690.3912,72.0156
692.3196,71.0197
694.2481,69.8176
696.1766,68.4555
698.1050,66.9927
700.0335,65.4799
701.9620,63.9476
703.8904,62.4026
705.8189,60.8253
707.7474,59.1663
709.6758,57.3515
711.6043,55.3053
713.5328,53.0003
715.4612,50.523
717.3897,48.125
719.3182,46.2142
721.2466,45.2592
723.1751,45.6371
725.1036,47.5083
727.0320,50.7853
728.9605,55.1934
730.8890,60.3667
732.8174,65.9281
734.7459,71.5267
736.6744,76.8464
738.6028,81.6072
740.5313,85.5817
742.4598,88.6268
744.3882,90.7153
746.3167,91.9432
748.2452,92.4989
750.1736,92.6051
752.1021,92.4579
754.0306,92.1911
755.9590,91.873
757.8875,91.5265
759.8160,91.1537
761.7444,90.7532
763.6729,90.3274
765.6014,89.8826
767.5298,89.4272
769.4583,88.9696
771.3868,88.5168
773.3152,88.0727
775.2437,87.6352
777.1722,87.1916
779.1006,86.7154
781.0291,86.1713
782.9576,85.5339
784.8860,84.8153
786.8145,84.0857
788.7430,83.4684
790.6714,83.099
792.5999,83.0647
794.5284,83.3561
796.4568,83.8611
798.3853,84.4098
800.3138,84.8451
802.2422,85.0822
