TITLE SAMPLE NAME:,Polyethylene Terephthalate (bottles, containers)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,59.4648
401.1211,61.6959
403.0496,63.8243
404.9781,65.5801
406.9065,66.8388
408.8350,67.5865
410.7635,67.9134
412.6919,68.0207
414.6204,68.1892
416.5489,68.6665
418.4773,69.5056
420.4058,70.5072
422.3343,71.3813
424.2627,71.9783
426.1912,72.3535
428.1197,72.67
430.0481,73.0748
431.9766,73.6261
433.9051,74.2874
435.8335,74.9799
437.7620,75.656
439.6905,76.3335
441.6189,77.0649
443.5474,77.8743
445.4759,78.724
447.4043,79.5374
449.3328,80.2514
451.2613,80.8487
453.1897,81.3537
455.1182,81.8089
457.0467,82.2507
458.9751,82.6923
460.9036,83.1206
462.8321,83.5073
464.7605,83.8288
466.6890,84.0841
468.6175,84.3015
470.5459,84.5261
472.4744,84.7896
474.4029,85.0836
476.3313,85.368
478.2598,85.6124
480.1883,85.8348
482.1167,86.1001
484.0452,86.4747
485.9737,86.9624
487.9021,87.4731
489.8306,87.8546
491.7591,87.9766
493.6875,87.8105
495.6160,87.4561
497.5445,87.1014
499.4729,86.9391
501.4014,87.0778
503.3299,87.4906
505.2583,88.0331
507.1868,88.5222
509.1153,88.8262
511.0437,88.9133
512.9722,88.8436
514.9007,88.7239
516.8292,88.6541
518.7576,88.6864
520.6861,88.8146
522.6146,88.9918
524.5430,89.1639
526.4715,89.2964
528.4000,89.3833
530.3284,89.4409
532.2569,89.4926
534.1854,89.5549
536.1138,89.6307
538.0423,89.7102
539.9708,89.7795
541.8992,89.8306
543.8277,89.8672
545.7562,89.9048
547.6846,89.964
549.6131,90.0605
551.5416,90.1987
553.4700,90.3697
555.3985,90.5553
557.3270,90.7359
559.2554,90.898
561.1839,91.0378
563.1124,91.1585
565.0408,91.2631
566.9693,91.3474
568.8978,91.4003
570.8262,91.4115
572.7547,91.3842
574.6832,91.3401
576.6116,91.3127
578.5401,91.329
580.4686,91.3924
582.3970,91.4781
584.3255,91.5483
586.2540,91.5771
588.1824,91.5691
590.1109,91.5571
592.0394,91.5804
593.9678,91.6587
595.8963,91.7789
597.8248,91.9043
599.7532,91.995
601.6817,92.0269
603.6102,91.997
605.5386,91.9187
607.4671,91.8125
609.3956,91.7021
611.3240,91.6113
613.2525,91.5603
615.1810,91.5581
617.1094,91.5952
619.0379,91.6464
620.9664,91.6831
622.8948,91.6895
624.8233,91.6694
626.7518,91.6385
628.6802,91.6104
630.6087,91.5855
632.5372,91.5512
634.4656,91.4938
636.3941,91.4109
638.3226,91.3152
640.2510,91.2257
642.1795,91.1536
644.1080,91.0924
646.0364,91.0219
647.9649,90.9239
649.8934,90.8003
651.8218,90.6784
653.7503,90.5959
655.6788,90.5714
657.6072,90.5854
659.5357,90.5862
661.4642,90.5145
663.3926,90.3289
665.3211,90.0313
667.2496,89.6876
669.1780,89.41
671.1065,89.2801
673.0350,89.2901
674.9634,89.3701
676.8919,89.4522
678.8204,89.5009
680.7488,89.5114
682.6773,89.4954
684.6058,89.465
686.5342,89.4228
688.4627,89.3617
690.3912,89.271
692.3196,89.1432
694.2481,88.9766
696.1766,88.7755
698.1050,88.5479
700.0335,88.3037
701.9620,88.0521
703.8904,87.7986
705.8189,87.5424
707.7474,87.2754
709.6758,86.9842
711.6043,86.6568
713.5328,86.2917
715.4612,85.908
717.3897,85.553
719.3182,85.2982
721.2466,85.2231
723.1751,85.3907
725.1036,85.8272
727.0320,86.5186
728.9605,87.4206
730.8890,88.4743
732.8174,89.6167
734.7459,90.7845
736.6744,91.9126
738.6028,92.9365
740.5313,93.7983
742.4598,94.4584
744.3882,94.9051
746.3167,95.1574
748.2452,95.2577
750.1736,95.2579
752.1021,95.2053
754.0306,95.1337
755.9590,95.062
757.8875,94.9968
759.8160,94.9375
761.7444,94.8797
763.6729,94.8193
765.6014,94.7541
767.5298,94.6855
769.4583,94.6175
771.3868,94.5543
773.3152,94.4976
775.2437,94.4445
777.1722,94.3879
779.1006,94.3183
781.0291,94.2276
782.9576,94.1146
784.8860,93.9885
786.8145,93.8702
788.7430,93.7869
790.6714,93.7634
792.5999,93.8098
794.5284,93.9166
796.4568,94.0559
798.3853,94.1926
800.3138,94.2978
