TITLE SAMPLE NAME:,Polyethylene Terephthalate (bottles, containers)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,90.3139
400.1569,90.3043
401.1211,90.3052
402.0854,90.3651
403.0496,90.483
404.0138,90.6271
404.9781,90.7532
405.9423,90.8215
406.9065,90.8121
407.8708,90.7295
408.8350,90.5943
409.7992,90.4317
410.7635,90.2663
411.7277,90.1215
412.6919,90.0154
413.6562,89.9536
414.6204,89.924
415.5846,89.899
416.5489,89.8423
417.5131,89.7231
418.4773,89.5414
419.4416,89.3374
420.4058,89.1497
421.3700,88.9715
422.3343,88.7661
423.2985,88.506
424.2627,88.1935
425.2270,87.8584
426.1912,87.5397
427.1554,87.2626
428.1197,87.0305
429.0839,86.8364
430.0481,86.6795
431.0124,86.5704
431.9766,86.5223
432.9408,86.5377
433.9051,86.6057
434.8693,86.7118
435.8335,86.8532
436.7978,87.0419
437.7620,87.2941
438.7262,87.6147
439.6905,87.9904
440.6547,88.3946
441.6189,88.7988
442.5832,89.183
443.5474,89.5403
444.5116,89.8715
445.4759,90.1752
446.4401,90.4433
447.4043,90.6661
448.3686,90.8399
449.3328,90.9725
450.2970,91.0789
451.2613,91.1734
452.2255,91.2614
453.1897,91.3377
454.1540,91.3916
455.1182,91.4139
456.0824,91.4034
457.0467,91.3701
458.0109,91.3348
458.9751,91.3192
459.9394,91.3326
460.9036,91.3663
461.8678,91.3986
462.8321,91.406
463.7963,91.3736
464.7605,91.3048
465.7248,91.2236
466.6890,91.1639
467.6532,91.1489
468.6175,91.175
469.5817,91.21
470.5459,91.2092
471.5102,91.1419
472.4744,91.0163
473.4386,90.8805
474.4029,90.791
475.3671,90.7765
476.3313,90.8259
477.2956,90.9018
478.2598,90.9623
479.2240,90.9786
480.1883,90.9418
481.1525,90.8592
482.1167,90.7443
483.0810,90.6093
484.0452,90.4646
485.0094,90.3215
485.9737,90.1912
486.9379,90.0797
487.9021,89.9825
488.8664,89.8831
489.8306,89.7588
490.7948,89.59
491.7591,89.37
492.7233,89.1088
493.6875,88.8269
494.6518,88.5447
495.6160,88.2735
496.5802,88.0157
497.5445,87.7708
498.5087,87.5432
499.4729,87.3456
500.4372,87.1964
501.4014,87.1121
502.3656,87.1013
503.3299,87.1647
504.2941,87.3041
505.2583,87.5286
506.2226,87.8516
507.1868,88.2761
508.1510,88.7806
509.1153,89.315
510.0795,89.8159
511.0437,90.2299
512.0080,90.5314
512.9722,90.724
513.9365,90.8306
514.9007,90.8813
515.8649,90.9049
516.8292,90.9256
517.7934,90.962
518.7576,91.0238
519.7219,91.1101
520.6861,91.2104
521.6503,91.3105
522.6146,91.3975
523.5788,91.465
524.5430,91.5149
525.5073,91.5572
526.4715,91.6059
527.4357,91.6719
528.4000,91.7577
529.3642,91.8574
530.3284,91.9607
531.2927,92.0584
532.2569,92.1463
533.2211,92.2272
534.1854,92.3098
535.1496,92.4035
536.1138,92.5132
537.0781,92.6355
538.0423,92.7598
539.0065,92.8737
539.9708,92.9687
540.9350,93.0436
541.8992,93.1038
542.8635,93.1565
543.8277,93.2059
544.7919,93.2522
545.7562,93.2928
546.7204,93.3263
547.6846,93.3556
548.6489,93.3867
549.6131,93.4261
550.5773,93.4766
551.5416,93.536
552.5058,93.5985
553.4700,93.6577
554.4343,93.7083
555.3985,93.7483
556.3627,93.7775
557.3270,93.7974
558.2912,93.8103
559.2554,93.819
560.2197,93.8264
561.1839,93.8353
562.1481,93.8471
563.1124,93.8607
564.0766,93.8727
565.0408,93.8785
566.0051,93.8732
566.9693,93.854
567.9335,93.8218
568.8978,93.7808
569.8620,93.738
570.8262,93.7002
571.7905,93.6715
572.7547,93.6521
573.7189,93.6398
574.6832,93.6322
575.6474,93.629
576.6116,93.6328
577.5759,93.647
578.5401,93.6719
579.5043,93.7025
580.4686,93.7286
581.4328,93.7397
582.3970,93.7306
583.3613,93.7045
584.3255,93.6712
585.2897,93.6416
586.2540,93.6213
587.2182,93.6084
588.1824,93.5965
589.1467,93.5794
590.1109,93.5547
591.0751,93.5239
592.0394,93.4899
593.0036,93.4539
593.9678,93.4159
594.9321,93.3757
595.8963,93.3355
596.8605,93.2987
597.8248,93.2683
598.7890,93.2434
599.7532,93.2201
600.7175,93.1937
