TITLE SAMPLE NAME:,Polyethylene Terephthalate (bottles, containers)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,82.1967
400.1569,82.2129
401.1211,82.4305
402.0854,82.7856
403.0496,83.1815
404.0138,83.5273
404.9781,83.7599
405.9423,83.8605
406.9065,83.856
407.8708,83.7961
408.8350,83.7189
409.7992,83.6344
410.7635,83.5351
411.7277,83.4215
412.6919,83.3134
413.6562,83.2371
414.6204,83.1999
415.5846,83.1734
416.5489,83.0906
417.5131,82.87
418.4773,82.4846
419.4416,82.0294
420.4058,81.6565
421.3700,81.4367
422.3343,81.3378
423.2985,81.2914
424.2627,81.2407
425.2270,81.1541
426.1912,81.0222
427.1554,80.8478
428.1197,80.6366
429.0839,80.396
430.0481,80.1413
431.0124,79.9002
431.9766,79.7093
432.9408,79.6034
433.9051,79.6048
434.8693,79.7194
435.8335,79.939
436.7978,80.2468
437.7620,80.6228
438.7262,81.0458
439.6905,81.4937
440.6547,81.943
441.6189,82.3734
442.5832,82.7772
443.5474,83.1675
444.5116,83.5704
445.4759,84.0024
446.4401,84.4494
447.4043,84.8669
448.3686,85.2
449.3328,85.4124
450.2970,85.5067
451.2613,85.5245
452.2255,85.5238
453.1897,85.5473
454.1540,85.603
455.1182,85.6681
456.0824,85.709
457.0467,85.7064
458.0109,85.6715
458.9751,85.6382
459.9394,85.6348
460.9036,85.6636
461.8678,85.7046
462.8321,85.7329
463.7963,85.7333
464.7605,85.7065
465.7248,85.665
466.6890,85.6217
467.6532,85.5772
468.6175,85.5152
469.5817,85.41
470.5459,85.2428
471.5102,85.0202
472.4744,84.7815
473.4386,84.5812
474.4029,84.456
475.3671,84.4047
476.3313,84.3953
477.2956,84.3872
478.2598,84.352
479.2240,84.2824
480.1883,84.19
481.1525,84.0916
482.1167,83.997
483.0810,83.9029
484.0452,83.799
485.0094,83.6779
485.9737,83.5415
486.9379,83.3979
487.9021,83.2537
488.8664,83.1082
489.8306,82.9521
490.7948,82.7709
491.7591,82.5509
492.7233,82.2852
493.6875,81.9794
494.6518,81.6515
495.6160,81.3268
496.5802,81.028
497.5445,80.7673
498.5087,80.5432
499.4729,80.3455
500.4372,80.167
501.4014,80.016
502.3656,79.9227
503.3299,79.9306
504.2941,80.0808
505.2583,80.3978
506.2226,80.8813
507.1868,81.5051
508.1510,82.2174
509.1153,82.9499
510.0795,83.6323
511.0437,84.2095
512.0080,84.6508
512.9722,84.9516
513.9365,85.1283
514.9007,85.2118
515.8649,85.2401
516.8292,85.2496
517.7934,85.2665
518.7576,85.3011
519.7219,85.351
520.6861,85.4091
521.6503,85.4712
522.6146,85.5379
523.5788,85.6119
524.5430,85.6956
525.5073,85.791
526.4715,85.9012
527.4357,86.03
528.4000,86.1795
529.3642,86.3454
530.3284,86.5154
531.2927,86.6718
532.2569,86.8006
533.2211,86.9
534.1854,86.984
535.1496,87.0758
536.1138,87.1938
537.0781,87.3408
538.0423,87.5028
539.0065,87.6586
539.9708,87.7916
540.9350,87.8971
541.8992,87.9807
542.8635,88.0511
543.8277,88.1144
544.7919,88.1727
545.7562,88.2274
546.7204,88.2814
547.6846,88.3385
548.6489,88.3997
549.6131,88.4625
550.5773,88.5221
551.5416,88.5766
552.5058,88.6282
553.4700,88.6806
554.4343,88.7332
555.3985,88.7783
556.3627,88.8044
557.3270,88.8048
558.2912,88.784
559.2554,88.7572
560.2197,88.7422
561.1839,88.7483
562.1481,88.7721
563.1124,88.8004
564.0766,88.8194
565.0408,88.822
566.0051,88.8098
566.9693,88.7887
567.9335,88.764
568.8978,88.7377
569.8620,88.7106
570.8262,88.686
571.7905,88.6712
572.7547,88.675
573.7189,88.7025
574.6832,88.7505
575.6474,88.8069
576.6116,88.856
577.5759,88.8847
578.5401,88.8884
579.5043,88.8706
580.4686,88.8391
581.4328,88.8019
582.3970,88.7648
583.3613,88.7318
584.3255,88.7055
585.2897,88.6864
586.2540,88.6723
587.2182,88.6572
588.1824,88.6334
589.1467,88.5958
590.1109,88.545
591.0751,88.4879
592.0394,88.4337
593.0036,88.3877
593.9678,88.3478
594.9321,88.3072
595.8963,88.2613
596.8605,88.2123
597.8248,88.1684
598.7890,88.1386
599.7532,88.1249
600.7175,88.1193
601.6817,88.1083
