TITLE SAMPLE NAME:,Polyethylene Terephthalate (bottles, containers)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,4 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,3751
399.1927,85.0989
400.1569,85.9075
401.1211,86.4098
402.0854,86.5837
403.0496,86.5199
404.0138,86.3696
404.9781,86.2834
405.9423,86.3448
406.9065,86.5276
407.8708,86.7183
408.8350,86.7967
409.7992,86.7166
410.7635,86.5289
411.7277,86.3339
412.6919,86.2017
413.6562,86.1261
414.6204,86.0414
415.5846,85.8733
416.5489,85.5906
417.5131,85.246
418.4773,84.9716
419.4416,84.8779
420.4058,84.9345
421.3700,85.0067
422.3343,84.9825
423.2985,84.8311
424.2627,84.592
425.2270,84.3412
426.1912,84.1499
427.1554,84.0495
428.1197,84.0223
429.0839,84.0196
430.0481,83.9929
431.0124,83.9179
431.9766,83.8048
432.9408,83.6906
433.9051,83.6207
434.8693,83.6264
435.8335,83.7123
436.7978,83.8574
437.7620,84.0318
438.7262,84.2161
439.6905,84.4122
440.6547,84.6397
441.6189,84.9221
442.5832,85.27
443.5474,85.6707
444.5116,86.0911
445.4759,86.4939
446.4401,86.852
447.4043,87.1529
448.3686,87.3943
449.3328,87.5771
450.2970,87.7028
451.2613,87.7744
452.2255,87.7987
453.1897,87.7875
454.1540,87.7562
455.1182,87.7199
456.0824,87.6903
457.0467,87.6728
458.0109,87.6645
458.9751,87.6579
459.9394,87.6488
460.9036,87.6428
461.8678,87.6549
462.8321,87.702
463.7963,87.7912
464.7605,87.9089
465.7248,88.018
466.6890,88.0703
467.6532,88.0304
468.6175,87.8959
469.5817,87.7014
470.5459,87.5066
471.5102,87.3711
472.4744,87.3267
473.4386,87.3617
474.4029,87.4337
475.3671,87.4987
476.3313,87.531
477.2956,87.524
478.2598,87.482
479.2240,87.412
480.1883,87.3215
481.1525,87.2194
482.1167,87.1165
483.0810,87.0235
484.0452,86.9455
485.0094,86.8786
485.9737,86.809
486.9379,86.7182
487.9021,86.5903
488.8664,86.4169
489.8306,86.2005
490.7948,85.9541
491.7591,85.6962
492.7233,85.4421
493.6875,85.197
494.6518,84.9563
495.6160,84.7137
496.5802,84.4699
497.5445,84.2356
498.5087,84.026
499.4729,83.8534
500.4372,83.7211
501.4014,83.6249
502.3656,83.5632
503.3299,83.5482
504.2941,83.6096
505.2583,83.786
506.2226,84.1073
507.1868,84.5764
508.1510,85.1594
509.1153,85.7901
510.0795,86.3908
511.0437,86.8971
512.0080,87.2748
512.9722,87.5212
513.9365,87.6566
514.9007,87.7131
515.8649,87.7261
516.8292,87.7283
517.7934,87.7449
518.7576,87.7892
519.7219,87.8615
520.6861,87.9516
521.6503,88.0442
522.6146,88.1251
523.5788,88.1858
524.5430,88.228
525.5073,88.2656
526.4715,88.3211
527.4357,88.4142
528.4000,88.551
529.3642,88.7206
530.3284,88.9004
531.2927,89.0662
532.2569,89.2026
533.2211,89.3093
534.1854,89.4002
535.1496,89.4951
536.1138,89.6078
537.0781,89.7381
538.0423,89.8717
539.0065,89.9883
539.9708,90.0731
540.9350,90.1245
541.8992,90.1539
542.8635,90.1794
543.8277,90.2157
544.7919,90.2672
545.7562,90.3279
546.7204,90.3865
547.6846,90.4361
548.6489,90.4796
549.6131,90.5283
550.5773,90.5946
551.5416,90.6824
552.5058,90.783
553.4700,90.8786
554.4343,90.9517
555.3985,90.9958
556.3627,91.0184
557.3270,91.0364
558.2912,91.0645
559.2554,91.1053
560.2197,91.1481
561.1839,91.176
562.1481,91.1772
563.1124,91.1523
564.0766,91.1137
565.0408,91.0783
566.0051,91.0583
566.9693,91.0561
567.9335,91.0646
568.8978,91.0724
569.8620,91.0705
570.8262,91.0561
571.7905,91.0339
572.7547,91.0127
573.7189,91.0017
574.6832,91.006
575.6474,91.0244
576.6116,91.0491
577.5759,91.0694
578.5401,91.077
579.5043,91.07
580.4686,91.0533
581.4328,91.0355
582.3970,91.0239
583.3613,91.0217
584.3255,91.0263
585.2897,91.0319
586.2540,91.0318
587.2182,91.0214
588.1824,90.9986
589.1467,90.9645
590.1109,90.9227
591.0751,90.8786
592.0394,90.8379
593.0036,90.8048
593.9678,90.7801
594.9321,90.7623
595.8963,90.7483
596.8605,90.7351
597.8248,90.7203
598.7890,90.7011
599.7532,90.6743
600.7175,90.6376
