TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,85.6423
401.1211,85.999
403.0496,86.4967
404.9781,87.0641
406.9065,87.6346
408.8350,88.1398
410.7635,88.5061
412.6919,88.6699
414.6204,88.6151
416.5489,88.4083
418.4773,88.1931
420.4058,88.1165
422.3343,88.2386
424.2627,88.5122
426.1912,88.8383
428.1197,89.1292
430.0481,89.338
431.9766,89.458
433.9051,89.5083
435.8335,89.5163
437.7620,89.5085
439.6905,89.5101
441.6189,89.5462
443.5474,89.6335
445.4759,89.7643
447.4043,89.9012
449.3328,89.9936
451.2613,90.0101
453.1897,89.9635
455.1182,89.9122
457.0467,89.9285
458.9751,90.0478
460.9036,90.2363
462.8321,90.4094
464.7605,90.4861
466.6890,90.4357
468.6175,90.2913
470.5459,90.127
472.4744,90.012
474.4029,89.9691
476.3313,89.9668
478.2598,89.9469
480.1883,89.8615
482.1167,89.6937
484.0452,89.4577
485.9737,89.183
487.9021,88.8957
489.8306,88.6047
491.7591,88.2994
493.6875,87.9563
495.6160,87.5515
497.5445,87.0726
499.4729,86.5253
501.4014,85.9309
503.3299,85.3151
505.2583,84.6923
507.1868,84.0572
509.1153,83.387
511.0437,82.6536
512.9722,81.8349
514.9007,80.9158
516.8292,79.8795
518.7576,78.6935
520.6861,77.3026
522.6146,75.6397
524.5430,73.6547
526.4715,71.3512
528.4000,68.8155
530.3284,66.2255
532.2569,63.8297
534.1854,61.8998
536.1138,60.6699
538.0423,60.2776
539.9708,60.7275
541.8992,61.8915
543.8277,63.5482
545.7562,65.4497
547.6846,67.3859
549.6131,69.2225
551.5416,70.9018
553.4700,72.4185
555.3985,73.7896
557.3270,75.0353
559.2554,76.1751
561.1839,77.2325
563.1124,78.2367
565.0408,79.2196
566.9693,80.2061
568.8978,81.2069
570.8262,82.2156
572.7547,83.2124
574.6832,84.1705
576.6116,85.0639
578.5401,85.8709
580.4686,86.5764
582.3970,87.171
584.3255,87.6506
586.2540,88.0189
588.1824,88.2899
590.1109,88.4887
592.0394,88.6471
593.9678,88.7933
