TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,80.8144
401.1211,81.3487
403.0496,81.9945
404.9781,82.5885
406.9065,83.0163
408.8350,83.2085
410.7635,83.1272
412.6919,82.7687
414.6204,82.1897
416.5489,81.5298
418.4773,80.9855
420.4058,80.7147
422.3343,80.7448
424.2627,80.9799
426.1912,81.2876
428.1197,81.5762
430.0481,81.8204
431.9766,82.0456
433.9051,82.2936
435.8335,82.5882
437.7620,82.9229
439.6905,83.2759
441.6189,83.6334
443.5474,83.9961
445.4759,84.3622
447.4043,84.7081
449.3328,84.9895
451.2613,85.1672
453.1897,85.2388
455.1182,85.2526
457.0467,85.2881
458.9751,85.4051
460.9036,85.5987
462.8321,85.8015
464.7605,85.9339
466.6890,85.9591
468.6175,85.9082
470.5459,85.8606
472.4744,85.8941
474.4029,86.0351
476.3313,86.2479
478.2598,86.4671
480.1883,86.6406
482.1167,86.7513
484.0452,86.8118
485.9737,86.8439
487.9021,86.8597
489.8306,86.8532
491.7591,86.8053
493.6875,86.6941
495.6160,86.5055
497.5445,86.2415
499.4729,85.9226
501.4014,85.5821
503.3299,85.2511
505.2583,84.9391
507.1868,84.6237
509.1153,84.2571
511.0437,83.7885
512.9722,83.1882
514.9007,82.4624
516.8292,81.6512
518.7576,80.8109
520.6861,79.9908
522.6146,79.2191
524.5430,78.5021
526.4715,77.8348
528.4000,77.2104
530.3284,76.6258
532.2569,76.0827
534.1854,75.5873
536.1138,75.1507
538.0423,74.789
539.9708,74.5208
541.8992,74.3636
543.8277,74.3318
545.7562,74.4344
547.6846,74.6743
549.6131,75.0439
551.5416,75.5209
553.4700,76.0655
555.3985,76.6264
557.3270,77.1543
559.2554,77.618
561.1839,78.0153
563.1124,78.3696
565.0408,78.7154
566.9693,79.0808
568.8978,79.476
570.8262,79.8949
572.7547,80.3255
574.6832,80.7617
576.6116,81.2062
578.5401,81.6648
580.4686,82.1341
582.3970,82.5944
584.3255,83.0125
586.2540,83.3559
588.1824,83.6087
590.1109,83.7803
592.0394,83.9007
