TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,97.0161
401.1211,97.5199
403.0496,98.0836
404.9781,98.6072
406.9065,99.0268
408.8350,99.3053
410.7635,99.4179
412.6919,99.353
414.6204,99.1305
416.5489,98.8261
418.4773,98.5665
420.4058,98.473
422.3343,98.5917
424.2627,98.8776
426.1912,99.2396
428.1197,99.5901
430.0481,99.8704
431.9766,100.055
433.9051,100.148
435.8335,100.177
437.7620,100.184
439.6905,100.214
441.6189,100.296
443.5474,100.43
445.4759,100.578
447.4043,100.678
449.3328,100.675
451.2613,100.56
453.1897,100.384
455.1182,100.249
457.0467,100.261
458.9751,100.461
460.9036,100.798
462.8321,101.153
464.7605,101.414
466.6890,101.535
468.6175,101.548
470.5459,101.533
472.4744,101.565
474.4029,101.672
476.3313,101.826
478.2598,101.972
480.1883,102.068
482.1167,102.106
484.0452,102.103
485.9737,102.087
487.9021,102.084
489.8306,102.102
491.7591,102.134
493.6875,102.158
495.6160,102.153
497.5445,102.104
499.4729,102.02
501.4014,101.928
503.3299,101.866
505.2583,101.856
507.1868,101.893
509.1153,101.943
511.0437,101.963
512.9722,101.93
514.9007,101.849
516.8292,101.755
518.7576,101.688
520.6861,101.677
522.6146,101.722
524.5430,101.806
526.4715,101.904
528.4000,101.996
530.3284,102.076
532.2569,102.143
534.1854,102.198
536.1138,102.243
538.0423,102.274
539.9708,102.287
541.8992,102.283
543.8277,102.272
545.7562,102.276
547.6846,102.316
549.6131,102.408
551.5416,102.549
553.4700,102.717
555.3985,102.878
557.3270,103
559.2554,103.064
561.1839,103.07
563.1124,103.03
565.0408,102.959
566.9693,102.869
568.8978,102.767
570.8262,102.656
572.7547,102.54
574.6832,102.428
576.6116,102.333
578.5401,102.269
580.4686,102.241
582.3970,102.245
584.3255,102.265
586.2540,102.282
588.1824,102.285
590.1109,102.275
592.0394,102.261
593.9678,102.256
595.8963,102.269
597.8248,102.3
599.7532,102.343
601.6817,102.391
603.6102,102.435
605.5386,102.461
607.4671,102.456
609.3956,102.41
611.3240,102.326
