TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,85.7923
401.1211,86.0913
403.0496,86.5226
404.9781,87.0373
406.9065,87.5773
408.8350,88.0647
410.7635,88.4067
412.6919,88.5248
414.6204,88.402
416.5489,88.1199
418.4773,87.8416
420.4058,87.7225
422.3343,87.8153
424.2627,88.0594
426.1912,88.349
428.1197,88.5998
430.0481,88.774
431.9766,88.8736
433.9051,88.9196
435.8335,88.9341
437.7620,88.9355
439.6905,88.9441
441.6189,88.987
443.5474,89.087
445.4759,89.2419
447.4043,89.4144
449.3328,89.5488
451.2613,89.6058
453.1897,89.591
455.1182,89.5578
457.0467,89.5765
458.9751,89.6824
460.9036,89.8428
462.8321,89.9739
464.7605,89.9963
466.6890,89.8847
468.6175,89.6822
470.5459,89.4759
472.4744,89.3451
474.4029,89.3126
476.3313,89.3356
478.2598,89.3383
480.1883,89.2587
482.1167,89.0756
484.0452,88.8097
485.9737,88.504
487.9021,88.1975
489.8306,87.9057
491.7591,87.6161
493.6875,87.2985
495.6160,86.9221
497.5445,86.4701
499.4729,85.9465
501.4014,85.3727
503.3299,84.7737
505.2583,84.1629
507.1868,83.5337
509.1153,82.8641
511.0437,82.1288
512.9722,81.3102
514.9007,80.3994
516.8292,79.3851
518.7576,78.2383
520.6861,76.9048
522.6146,75.3156
524.5430,73.4171
526.4715,71.2094
528.4000,68.7775
530.3284,66.2986
532.2569,64.0187
534.1854,62.2021
536.1138,61.0696
538.0423,60.7431
539.9708,61.2159
541.8992,62.358
543.8277,63.9579
545.7562,65.7848
547.6846,67.6454
549.6131,69.415
551.5416,71.036
553.4700,72.4969
555.3985,73.8076
557.3270,74.9859
559.2554,76.0536
561.1839,77.0393
563.1124,77.9767
565.0408,78.8983
566.9693,79.8267
568.8978,80.7686
570.8262,81.7157
572.7547,82.6498
574.6832,83.5495
576.6116,84.3945
578.5401,85.1662
580.4686,85.8461
582.3970,86.4165
584.3255,86.8635
586.2540,87.1846
588.1824,87.3946
590.1109,87.5252
592.0394,87.6171
593.9678,87.704
