TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,83.3679
401.1211,84.3219
403.0496,85.2861
404.9781,86.1161
406.9065,86.7435
408.8350,87.1424
410.7635,87.2988
412.6919,87.2115
414.6204,86.9247
416.5489,86.5604
418.4773,86.2978
420.4058,86.2794
422.3343,86.5178
424.2627,86.9025
426.1912,87.2879
428.1197,87.5743
430.0481,87.7373
431.9766,87.8171
433.9051,87.8854
435.8335,88.005
437.7620,88.2058
439.6905,88.4875
441.6189,88.8369
443.5474,89.2356
445.4759,89.6517
447.4043,90.033
449.3328,90.3201
451.2613,90.4764
453.1897,90.5169
455.1182,90.512
457.0467,90.5558
458.9751,90.707
460.9036,90.9444
462.8321,91.1806
464.7605,91.3231
466.6890,91.3354
468.6175,91.2595
470.5459,91.1911
472.4744,91.2202
474.4029,91.3748
476.3313,91.6063
478.2598,91.8274
480.1883,91.9641
482.1167,91.9889
484.0452,91.9233
485.9737,91.817
487.9021,91.7179
489.8306,91.6473
491.7591,91.5906
493.6875,91.506
495.6160,91.3456
497.5445,91.0815
499.4729,90.7241
501.4014,90.3234
503.3299,89.9489
505.2583,89.6547
507.1868,89.453
509.1153,89.3117
511.0437,89.1776
512.9722,89.0081
514.9007,88.7912
516.8292,88.547
518.7576,88.3102
520.6861,88.1091
522.6146,87.9516
524.5430,87.8271
526.4715,87.7174
528.4000,87.6072
530.3284,87.4895
532.2569,87.3665
534.1854,87.2461
536.1138,87.1393
538.0423,87.0577
539.9708,87.0115
541.8992,87.01
543.8277,87.0636
545.7562,87.1847
547.6846,87.3859
549.6131,87.6725
551.5416,88.0347
553.4700,88.4433
555.3985,88.8554
557.3270,89.2276
559.2554,89.5317
561.1839,89.7633
563.1124,89.9397
565.0408,90.0881
566.9693,90.2319
568.8978,90.3829
570.8262,90.5421
572.7547,90.7071
574.6832,90.88
576.6116,91.0702
578.5401,91.2887
580.4686,91.5388
582.3970,91.8087
584.3255,92.0734
586.2540,92.3048
588.1824,92.4855
590.1109,92.6172
592.0394,92.7179
593.9678,92.8124
