TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,98.8007
401.1211,99.1285
403.0496,99.5462
404.9781,99.9748
406.9065,100.345
408.8350,100.6
410.7635,100.694
412.6919,100.606
414.6204,100.354
416.5489,100.022
418.4773,99.7391
420.4058,99.6161
422.3343,99.6828
424.2627,99.8843
426.1912,100.136
428.1197,100.372
430.0481,100.565
431.9766,100.715
433.9051,100.834
435.8335,100.927
437.7620,100.994
439.6905,101.037
441.6189,101.065
443.5474,101.09
445.4759,101.109
447.4043,101.086
449.3328,100.974
451.2613,100.75
453.1897,100.446
455.1182,100.161
457.0467,100.025
458.9751,100.125
460.9036,100.45
462.8321,100.891
464.7605,101.315
466.6890,101.631
468.6175,101.826
470.5459,101.949
472.4744,102.068
474.4029,102.221
476.3313,102.397
478.2598,102.552
480.1883,102.649
482.1167,102.675
484.0452,102.65
485.9737,102.607
487.9021,102.578
489.8306,102.574
491.7591,102.585
493.6875,102.588
495.6160,102.56
497.5445,102.489
499.4729,102.386
501.4014,102.281
503.3299,102.207
505.2583,102.184
507.1868,102.208
509.1153,102.245
511.0437,102.256
512.9722,102.215
514.9007,102.121
516.8292,102.001
518.7576,101.895
520.6861,101.837
522.6146,101.838
524.5430,101.889
526.4715,101.968
528.4000,102.055
530.3284,102.137
532.2569,102.212
534.1854,102.283
536.1138,102.352
538.0423,102.414
539.9708,102.464
541.8992,102.498
543.8277,102.52
545.7562,102.544
547.6846,102.59
549.6131,102.672
551.5416,102.793
553.4700,102.939
555.3985,103.083
557.3270,103.194
559.2554,103.252
561.1839,103.25
563.1124,103.196
565.0408,103.105
566.9693,102.996
568.8978,102.879
570.8262,102.764
572.7547,102.655
574.6832,102.557
576.6116,102.478
578.5401,102.427
580.4686,102.405
582.3970,102.408
584.3255,102.421
586.2540,102.428
588.1824,102.421
590.1109,102.402
592.0394,102.381
593.9678,102.372
595.8963,102.383
597.8248,102.414
599.7532,102.462
601.6817,102.518
603.6102,102.57
605.5386,102.604
607.4671,102.605
609.3956,102.563
611.3240,102.483
