TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,86.8014
401.1211,87.0699
403.0496,87.4651
404.9781,87.9415
406.9065,88.4436
408.8350,88.8988
410.7635,89.2241
412.6919,89.3535
414.6204,89.2765
416.5489,89.0644
418.4773,88.8518
420.4058,88.7639
422.3343,88.8439
424.2627,89.0475
426.1912,89.2947
428.1197,89.5189
430.0481,89.6821
431.9766,89.7708
433.9051,89.788
435.8335,89.7505
437.7620,89.6907
439.6905,89.6536
441.6189,89.6833
443.5474,89.7989
445.4759,89.9771
447.4043,90.1597
449.3328,90.2872
451.2613,90.3352
453.1897,90.3311
455.1182,90.339
457.0467,90.4183
458.9751,90.5775
460.9036,90.7601
462.8321,90.8794
464.7605,90.8744
466.6890,90.7446
468.6175,90.5465
470.5459,90.3608
472.4744,90.2454
474.4029,90.2046
476.3313,90.1946
478.2598,90.1576
480.1883,90.0559
482.1167,89.884
484.0452,89.6605
485.9737,89.4123
487.9021,89.158
489.8306,88.9004
491.7591,88.6257
493.6875,88.3099
495.6160,87.9285
497.5445,87.4666
499.4729,86.9273
501.4014,86.3326
503.3299,85.7131
505.2583,85.0916
507.1868,84.4682
509.1153,83.8189
511.0437,83.1075
512.9722,82.301
514.9007,81.3788
516.8292,80.3277
518.7576,79.127
520.6861,77.7346
522.6146,76.0888
524.5430,74.1339
526.4715,71.8603
528.4000,69.3423
530.3284,66.7537
532.2569,64.3473
534.1854,62.4034
536.1138,61.1622
538.0423,60.7618
539.9708,61.2029
541.8992,62.3527
543.8277,63.9879
545.7562,65.8619
547.6846,67.7682
549.6131,69.5751
551.5416,71.227
553.4700,72.7192
555.3985,74.0687
557.3270,75.2958
559.2554,76.4201
561.1839,77.4652
563.1124,78.4608
565.0408,79.439
566.9693,80.4241
568.8978,81.4248
570.8262,82.4326
572.7547,83.427
574.6832,84.3827
576.6116,85.2768
578.5401,86.0902
580.4686,86.8072
582.3970,87.4138
584.3255,87.9003
586.2540,88.2656
588.1824,88.5237
590.1109,88.7048
592.0394,88.8478
593.9678,88.9866
