TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,92.8017
401.1211,93.6709
403.0496,94.6804
404.9781,95.6202
406.9065,96.3456
408.8350,96.7791
410.7635,96.8925
412.6919,96.7044
414.6204,96.3008
416.5489,95.8511
418.4773,95.5711
420.4058,95.6157
422.3343,95.9871
424.2627,96.5536
426.1912,97.1483
428.1197,97.6504
430.0481,98.01
431.9766,98.2364
433.9051,98.3702
435.8335,98.456
437.7620,98.5285
439.6905,98.6149
441.6189,98.7428
443.5474,98.932
445.4759,99.1753
447.4043,99.4275
449.3328,99.6255
451.2613,99.73
453.1897,99.7586
455.1182,99.7877
457.0467,99.9092
458.9751,100.164
460.9036,100.5
462.8321,100.805
464.7605,100.976
466.6890,100.985
468.6175,100.888
470.5459,100.793
472.4744,100.792
474.4029,100.909
476.3313,101.098
478.2598,101.279
480.1883,101.396
482.1167,101.433
484.0452,101.416
485.9737,101.391
487.9021,101.395
489.8306,101.44
491.7591,101.509
493.6875,101.562
495.6160,101.561
497.5445,101.488
499.4729,101.361
501.4014,101.23
503.3299,101.15
505.2583,101.15
507.1868,101.217
509.1153,101.301
511.0437,101.35
512.9722,101.337
514.9007,101.274
516.8292,101.204
518.7576,101.172
520.6861,101.205
522.6146,101.298
524.5430,101.427
526.4715,101.563
528.4000,101.684
530.3284,101.783
532.2569,101.859
534.1854,101.915
536.1138,101.954
538.0423,101.975
539.9708,101.977
541.8992,101.964
543.8277,101.947
545.7562,101.947
547.6846,101.985
549.6131,102.082
551.5416,102.237
553.4700,102.43
555.3985,102.625
557.3270,102.779
559.2554,102.862
561.1839,102.868
563.1124,102.81
565.0408,102.716
566.9693,102.608
568.8978,102.501
570.8262,102.396
572.7547,102.29
574.6832,102.186
576.6116,102.093
578.5401,102.025
580.4686,101.992
582.3970,101.992
584.3255,102.008
586.2540,102.022
588.1824,102.022
590.1109,102.009
592.0394,101.997
593.9678,102
595.8963,102.023
597.8248,102.065
599.7532,102.117
601.6817,102.173
603.6102,102.224
605.5386,102.259
607.4671,102.259
