TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,96.7168
401.1211,97.3063
403.0496,98.0022
404.9781,98.6589
406.9065,99.1742
408.8350,99.4895
410.7635,99.5785
412.6919,99.4479
414.6204,99.1512
416.5489,98.8
418.4773,98.5387
420.4058,98.4737
422.3343,98.6123
424.2627,98.8749
426.1912,99.159
428.1197,99.3931
430.0481,99.5523
431.9766,99.6477
433.9051,99.7051
435.8335,99.7448
437.7620,99.7741
439.6905,99.7942
441.6189,99.811
443.5474,99.8326
445.4759,99.8544
447.4043,99.8476
449.3328,99.77
451.2613,99.5975
453.1897,99.3564
455.1182,99.1349
457.0467,99.0518
458.9751,99.1904
460.9036,99.5404
462.8321,100.001
464.7605,100.442
466.6890,100.772
468.6175,100.971
470.5459,101.082
472.4744,101.171
474.4029,101.285
476.3313,101.428
478.2598,101.57
480.1883,101.678
482.1167,101.736
484.0452,101.753
485.9737,101.754
487.9021,101.766
489.8306,101.802
491.7591,101.857
493.6875,101.907
495.6160,101.92
497.5445,101.876
499.4729,101.779
501.4014,101.661
503.3299,101.566
505.2583,101.525
507.1868,101.537
509.1153,101.573
511.0437,101.591
512.9722,101.567
514.9007,101.503
516.8292,101.423
518.7576,101.358
520.6861,101.327
522.6146,101.334
524.5430,101.372
526.4715,101.432
528.4000,101.508
530.3284,101.596
532.2569,101.691
534.1854,101.779
536.1138,101.848
538.0423,101.893
539.9708,101.917
541.8992,101.932
543.8277,101.954
545.7562,101.998
547.6846,102.073
549.6131,102.18
551.5416,102.312
553.4700,102.456
555.3985,102.593
557.3270,102.702
559.2554,102.766
561.1839,102.777
563.1124,102.738
565.0408,102.661
566.9693,102.563
568.8978,102.458
570.8262,102.353
572.7547,102.25
574.6832,102.154
576.6116,102.072
578.5401,102.013
580.4686,101.985
582.3970,101.985
584.3255,102.001
586.2540,102.016
588.1824,102.019
590.1109,102.01
592.0394,101.997
593.9678,101.993
595.8963,102.005
597.8248,102.035
599.7532,102.078
601.6817,102.131
603.6102,102.185
605.5386,102.226
607.4671,102.238
