TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,87.9956
401.1211,88.0797
403.0496,88.3148
404.9781,88.6739
406.9065,89.104
408.8350,89.5335
410.7635,89.8813
412.6919,90.0765
414.6204,90.0868
416.5489,89.9463
418.4773,89.7561
420.4058,89.6352
422.3343,89.6512
424.2627,89.7931
426.1912,90.0003
428.1197,90.2047
430.0481,90.3561
431.9766,90.4307
433.9051,90.4321
435.8335,90.3881
437.7620,90.3415
439.6905,90.3367
441.6189,90.4034
443.5474,90.5423
445.4759,90.7205
447.4043,90.8845
449.3328,90.9875
451.2613,91.0165
453.1897,91.0023
455.1182,91.0076
457.0467,91.0907
458.9751,91.2624
460.9036,91.4695
462.8321,91.6235
464.7605,91.6539
466.6890,91.5465
468.6175,91.348
470.5459,91.1381
472.4744,90.9835
474.4029,90.8995
476.3313,90.848
478.2598,90.7689
480.1883,90.6187
482.1167,90.3885
484.0452,90.1
485.9737,89.7872
487.9021,89.4765
489.8306,89.175
491.7591,88.8689
493.6875,88.531
495.6160,88.1323
497.5445,87.6532
499.4729,87.0932
501.4014,86.4727
503.3299,85.8242
505.2583,85.1755
507.1868,84.5322
509.1153,83.8737
511.0437,83.1628
512.9722,82.3611
514.9007,81.4401
516.8292,80.3796
518.7576,79.1548
520.6861,77.7238
522.6146,76.0293
524.5430,74.0219
526.4715,71.699
528.4000,69.1409
530.3284,66.5248
532.2569,64.1052
534.1854,62.1614
536.1138,60.931
538.0423,60.5491
539.9708,61.0138
541.8992,62.1908
543.8277,63.8563
545.7562,65.7634
547.6846,67.7043
549.6131,69.5446
551.5416,71.2248
553.4700,72.7369
555.3985,74.0965
557.3270,75.3243
559.2554,76.442
561.1839,77.4749
563.1124,78.4549
565.0408,79.4161
566.9693,80.386
568.8978,81.3767
570.8262,82.382
572.7547,83.3804
574.6832,84.3431
576.6116,85.2414
578.5401,86.0521
580.4686,86.7582
582.3970,87.349
584.3255,87.8208
586.2540,88.1787
588.1824,88.4397
590.1109,88.6321
592.0394,88.789
593.9678,88.9374
