TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,96.5605
401.1211,97.0853
403.0496,97.7294
404.9781,98.3418
406.9065,98.8222
408.8350,99.1238
410.7635,99.2334
412.6919,99.1572
414.6204,98.9274
416.5489,98.6193
418.4773,98.3501
420.4058,98.2312
422.3343,98.3043
424.2627,98.5271
426.1912,98.815
428.1197,99.0919
430.0481,99.316
431.9766,99.4798
433.9051,99.5964
435.8335,99.6813
437.7620,99.743
439.6905,99.7865
441.6189,99.8226
443.5474,99.8655
445.4759,99.9155
447.4043,99.9437
449.3328,99.9004
451.2613,99.7482
453.1897,99.5015
455.1182,99.246
457.0467,99.1118
458.9751,99.2028
460.9036,99.5268
462.8321,99.9888
464.7605,100.452
466.6890,100.816
468.6175,101.052
470.5459,101.204
472.4744,101.339
474.4029,101.501
476.3313,101.682
478.2598,101.839
480.1883,101.932
482.1167,101.949
484.0452,101.912
485.9737,101.865
487.9021,101.845
489.8306,101.868
491.7591,101.919
493.6875,101.962
495.6160,101.965
497.5445,101.911
499.4729,101.815
501.4014,101.713
503.3299,101.644
505.2583,101.631
507.1868,101.663
509.1153,101.705
511.0437,101.72
512.9722,101.685
514.9007,101.604
516.8292,101.501
518.7576,101.407
520.6861,101.347
522.6146,101.333
524.5430,101.362
526.4715,101.427
528.4000,101.515
530.3284,101.611
532.2569,101.702
534.1854,101.783
536.1138,101.849
538.0423,101.903
539.9708,101.948
541.8992,101.988
543.8277,102.026
545.7562,102.071
547.6846,102.135
549.6131,102.228
551.5416,102.353
553.4700,102.504
555.3985,102.657
557.3270,102.787
559.2554,102.869
561.1839,102.891
563.1124,102.856
565.0408,102.779
566.9693,102.681
568.8978,102.577
570.8262,102.472
572.7547,102.37
574.6832,102.27
576.6116,102.18
578.5401,102.113
580.4686,102.079
582.3970,102.079
584.3255,102.1
586.2540,102.124
588.1824,102.135
590.1109,102.131
592.0394,102.12
593.9678,102.116
595.8963,102.127
597.8248,102.155
599.7532,102.195
601.6817,102.238
603.6102,102.278
605.5386,102.301
607.4671,102.295
