TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,83.4356
401.1211,84.1012
403.0496,84.8615
404.9781,85.572
406.9065,86.1384
408.8350,86.5054
410.7635,86.6408
412.6919,86.5393
414.6204,86.2489
416.5489,85.892
418.4773,85.643
420.4058,85.6411
422.3343,85.9086
424.2627,86.3557
426.1912,86.8559
428.1197,87.3116
430.0481,87.6765
431.9766,87.9463
433.9051,88.14
435.8335,88.2832
437.7620,88.4024
439.6905,88.5279
441.6189,88.6928
443.5474,88.9169
445.4759,89.1848
447.4043,89.4393
449.3328,89.607
451.2613,89.6427
453.1897,89.5642
455.1182,89.455
457.0467,89.4242
458.9751,89.5363
460.9036,89.7623
462.8321,89.9977
464.7605,90.135
466.6890,90.1306
468.6175,90.0271
470.5459,89.9249
472.4744,89.9188
474.4029,90.0403
476.3313,90.2456
478.2598,90.4537
480.1883,90.5968
482.1167,90.6485
484.0452,90.6221
485.9737,90.5519
487.9021,90.4695
489.8306,90.3883
491.7591,90.2992
493.6875,90.178
495.6160,89.9992
497.5445,89.751
499.4729,89.4457
501.4014,89.1166
503.3299,88.8012
505.2583,88.5162
507.1868,88.2435
509.1153,87.9362
511.0437,87.5431
512.9722,87.0349
514.9007,86.4177
516.8292,85.7289
518.7576,85.0175
520.6861,84.323
522.6146,83.6643
524.5430,83.0435
526.4715,82.4562
528.4000,81.8992
530.3284,81.3728
532.2569,80.8789
534.1854,80.4214
536.1138,80.0081
538.0423,79.6534
539.9708,79.3787
541.8992,79.2091
543.8277,79.1691
545.7562,79.2773
547.6846,79.54
549.6131,79.9459
551.5416,80.4628
553.4700,81.0404
555.3985,81.6207
557.3270,82.1546
559.2554,82.6159
561.1839,83.0085
563.1124,83.3595
565.0408,83.7045
566.9693,84.0718
568.8978,84.4728
570.8262,84.9035
572.7547,85.3526
574.6832,85.8118
576.6116,86.2794
578.5401,86.757
580.4686,87.2399
582.3970,87.7119
584.3255,88.1466
586.2540,88.5179
588.1824,88.8127
590.1109,89.0375
592.0394,89.2154
593.9678,89.3741
