TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,87.7376
401.1211,88.0055
403.0496,88.3574
404.9781,88.7401
406.9065,89.118
408.8350,89.4513
410.7635,89.6844
412.6919,89.762
414.6204,89.6657
416.5489,89.4501
418.4773,89.2386
420.4058,89.1576
422.3343,89.2576
424.2627,89.4972
426.1912,89.7925
428.1197,90.0698
430.0481,90.2874
431.9766,90.4314
433.9051,90.504
435.8335,90.5161
437.7620,90.4869
439.6905,90.4478
441.6189,90.4391
443.5474,90.4914
445.4759,90.6035
447.4043,90.7366
449.3328,90.8349
451.2613,90.8627
453.1897,90.831
455.1182,90.7972
457.0467,90.8325
458.9751,90.9707
460.9036,91.1774
462.8321,91.3686
464.7605,91.4636
466.6890,91.4306
468.6175,91.2993
470.5459,91.1391
472.4744,91.0168
474.4029,90.9572
476.3313,90.9348
478.2598,90.898
480.1883,90.8025
482.1167,90.6312
484.0452,90.3954
485.9737,90.1217
487.9021,89.8362
489.8306,89.5504
491.7591,89.2561
493.6875,88.9302
495.6160,88.545
497.5445,88.082
499.4729,87.5414
501.4014,86.9424
503.3299,86.3128
505.2583,85.6725
507.1868,85.0215
509.1153,84.3409
511.0437,83.6047
512.9722,82.7907
514.9007,81.8834
516.8292,80.8639
518.7576,79.6955
520.6861,78.3174
522.6146,76.6569
524.5430,74.6603
526.4715,72.3312
528.4000,69.7606
530.3284,67.1331
532.2569,64.7034
534.1854,62.7462
536.1138,61.4944
538.0423,61.0826
539.9708,61.5125
541.8992,62.6551
543.8277,64.2912
545.7562,66.1759
547.6846,68.1018
549.6131,69.935
551.5416,71.6166
553.4700,73.1391
555.3985,74.5171
557.3270,75.7685
559.2554,76.9117
561.1839,77.9691
563.1124,78.9708
565.0408,79.9499
566.9693,80.933
568.8978,81.9322
570.8262,82.9417
572.7547,83.942
574.6832,84.9075
576.6116,85.8128
578.5401,86.6359
580.4686,87.3588
582.3970,87.9675
584.3255,88.4536
586.2540,88.819
588.1824,89.0796
590.1109,89.2655
592.0394,89.4125
593.9678,89.5499
