TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,80.0305
401.1211,80.6502
403.0496,81.3895
404.9781,82.0729
406.9065,82.5762
408.8350,82.823
410.7635,82.7733
412.6919,82.4305
414.6204,81.8648
416.5489,81.2263
418.4773,80.7081
420.4058,80.45
422.3343,80.4635
424.2627,80.6549
426.1912,80.913
428.1197,81.1731
430.0481,81.4279
431.9766,81.701
433.9051,82.0114
435.8335,82.3535
437.7620,82.7035
439.6905,83.0454
441.6189,83.3855
443.5474,83.7396
445.4759,84.1029
447.4043,84.4361
449.3328,84.6854
451.2613,84.8224
453.1897,84.8732
455.1182,84.9141
457.0467,85.0295
458.9751,85.2513
460.9036,85.5297
462.8321,85.7643
464.7605,85.8722
466.6890,85.8393
468.6175,85.7266
470.5459,85.6351
472.4744,85.6472
474.4029,85.7826
476.3313,85.9964
478.2598,86.2181
480.1883,86.3928
482.1167,86.5007
484.0452,86.5511
485.9737,86.5658
487.9021,86.5627
489.8306,86.5456
491.7591,86.503
493.6875,86.4123
495.6160,86.2511
497.5445,86.0091
499.4729,85.6984
501.4014,85.3515
503.3299,85.0067
505.2583,84.6835
507.1868,84.3674
509.1153,84.0131
511.0437,83.567
512.9722,82.9938
514.9007,82.2936
516.8292,81.5014
518.7576,80.6717
520.6861,79.8553
522.6146,79.0847
524.5430,78.3722
526.4715,77.7169
528.4000,77.113
530.3284,76.554
532.2569,76.0353
534.1854,75.5565
536.1138,75.1245
538.0423,74.7552
539.9708,74.4705
541.8992,74.2942
543.8277,74.2461
545.7562,74.3391
547.6846,74.5766
549.6131,74.9489
551.5416,75.4298
553.4700,75.9764
555.3985,76.535
557.3270,77.0567
559.2554,77.5133
561.1839,77.9068
563.1124,78.2638
565.0408,78.6191
566.9693,78.9972
568.8978,79.4031
570.8262,79.8265
572.7547,80.2546
574.6832,80.6845
576.6116,81.1241
578.5401,81.5829
580.4686,82.058
582.3970,82.5268
584.3255,82.9531
586.2540,83.3029
588.1824,83.5617
590.1109,83.7414
592.0394,83.8727
593.9678,83.989
