TITLE SAMPLE NAME:,Polystyrene (medicine-toys-disposable dishes)
DATA TYPE:,Infrared Spectrum
MEASUREMENT INFORMATION:,Spectrophotometer
MODEL NAME:,FT/IR ATR-4X JASSCO Type A
SERIAL No:,A009662111
ACCESSORY:,ATR PRO 4x
LIGHT SOURCE:,DLATGS Standard
RESOLUTION:,8 cm-1
XUNITS/ HORIZONTAL AXIS:,Wavenumber [cm-1]
YUNITS/ VERTICAL AXIS:,Transmittance %T
FIRSTX:,399
FIRSTY:,0
LASTX:,4000
LASTY:,120
NPOINTS:,1884
399.1927,78.2408
401.1211,78.9405
403.0496,79.759
404.9781,80.5192
406.9065,81.1005
408.8350,81.4378
410.7635,81.5054
412.6919,81.3142
414.6204,80.927
416.5489,80.4711
418.4773,80.1123
420.4058,79.9755
422.3343,80.0742
424.2627,80.322
426.1912,80.6052
428.1197,80.8455
430.0481,81.0199
431.9766,81.1508
433.9051,81.2804
435.8335,81.4455
437.7620,81.6647
439.6905,81.9416
441.6189,82.2728
443.5474,82.6459
445.4759,83.0285
447.4043,83.3678
449.3328,83.6113
451.2613,83.7384
453.1897,83.7832
455.1182,83.8287
457.0467,83.9672
458.9751,84.2397
460.9036,84.6022
462.8321,84.9514
464.7605,85.1908
466.6890,85.2846
468.6175,85.2707
470.5459,85.2342
472.4744,85.2557
474.4029,85.367
476.3313,85.5405
478.2598,85.7172
480.1883,85.8438
482.1167,85.8953
484.0452,85.8792
485.9737,85.8252
487.9021,85.7684
489.8306,85.7308
491.7591,85.7086
493.6875,85.6725
495.6160,85.5818
497.5445,85.4081
499.4729,85.1567
501.4014,84.8711
503.3299,84.6155
505.2583,84.4418
507.1868,84.3633
509.1153,84.3538
511.0437,84.369
512.9722,84.3747
514.9007,84.3632
516.8292,84.3511
518.7576,84.363
520.6861,84.4137
522.6146,84.5006
524.5430,84.6091
526.4715,84.7228
528.4000,84.8316
530.3284,84.9327
532.2569,85.0282
534.1854,85.1197
536.1138,85.2072
538.0423,85.2881
539.9708,85.36
541.8992,85.4244
543.8277,85.4896
545.7562,85.5713
547.6846,85.6885
549.6131,85.8551
551.5416,86.0721
553.4700,86.3231
555.3985,86.5772
557.3270,86.8
559.2554,86.9654
561.1839,87.0642
563.1124,87.1051
565.0408,87.1072
566.9693,87.0908
568.8978,87.0698
570.8262,87.0509
572.7547,87.0377
574.6832,87.0367
576.6116,87.0589
578.5401,87.1154
580.4686,87.2101
582.3970,87.3341
584.3255,87.4679
586.2540,87.5904
588.1824,87.6895
590.1109,87.7671
592.0394,87.835
593.9678,87.9066
